DATE,PERIOD,STORECODE,ITEMCODE,NEW_CODES,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE,CODE COMMENT,FLAG
2022-01-01,202112,132325971,1640938482551,99762896.0,118,BHAIRAV DRINKING WATER-NEPAL,V.D.W,AQUA V.D.W ,25.0,PBT,1000 ML,,1640938482551-bhairav drinking water-nepal-v-d-w.png,RECODING,5
2022-01-01,202112,128296706,1640941846703,99762891.0,123,RSPL LTD-INDIA,GHADI,GHADI/165GM/EWP,20.0,EWP,165GM,,1640941846703-rspl ltd-india-ghadi.png,CROSS CODING,2
2022-01-01,202112,124769721,1640939643973,99762898.0,122,RSPL LTD-INDIA,GHADI,GHADI/125GM/PPH,16.0,PPH,125GM ,,1640939643973-rspl ltd-india-ghadi.png,RECODING,5
2022-01-01,202112,124769721,1640939408970,99762894.0,106,HIMADRI FOOD-NEPAL,PRAN KOKO,PRAN KOKO/MILK LOLLIPOP/10GM/PPH,5.0,PPH,10GM,,1640939408970-himadri food-nepal-pran koko.png,RECODING,5
2022-01-01,202112,124769721,1640937121342,99762899.0,122,NEPAL CHEM-NEPAL,SUN ULTRA,SUN ULTRA/200GM/PPH,20.0,PPH,200GM ,,1640937121342-nepal chem-nepal-sun ultra.png,RECODING,5
2022-01-01,202112,124769721,1640937296601,99762900.0,122,SNEHA SOAP & CHEMICAL INDUSTRIES-NEPAL,SNEHA'S NATURE,SNEHAS NATURE/DETERGENT POWDER/200GM/PPH,20.0,PPH,200GM ,,1640937296601-sneha soap - chemical industries-nepal-sneha-s nature.png,RECODING,5
2022-01-01,202112,124631722,1640934002886,99762904.0,123,MAHASHAKTI SOAP & CHEM.- NEPAL,DANFE,DANFE PURE SOAP/100GM/PPH,20.0,PPH,100GM ,,1640934002886-mahashakti soap - chem-- nepal-danfe.png,RECODING,5
2022-01-01,202112,124631722,1640933891355,,123,MAHASHAKTI SOAP & CHEM.- NEPAL,HIMKAN ,HIMKAN/100GM/UNWRP/,20.0,UNWRP ,100GM ,,1640933891355-mahashakti soap - chem-- nepal-himkan .png,PARKER FOR NEXT MONTH,999
2022-01-01,202112,124567392,1640945156642,99762908.0,129,SYNOKEM PHARMACEUTICALS LTD INDIA ,I-FREE 72,I-FREE 72/1 NOS/CBP,80.0,CBP,1 NOS,,1640945156642-synokem pharmaceuticals ltd india -i-free 72.png,RECODING,5
2022-01-01,202112,124567392,1640945928931,99762909.0,130,ARSH ENTERPRISES-INDIA,XPRESSION ,XPRESSION/BANANA FLAVOUR/3 PCS/CBP,80.0,CBP,3 NOS,,1640945928931-arsh enterprises-india-xpression .png,RECODING,5
2022-01-02,202112,111741491,1640941184298,99762903.0,123,KWALITY CHEM PVT LTD-NEPAL,NISHAN ,NISHAN/200/GM/PPH,40.0,PPH,200 GM,,1640941184298-kwality chem pvt ltd-nepal-nishan .png,RECODING,2
2022-01-02,202112,111741491,1640941085388,99762905.0,123,KARUNA SOAP & CHEMICALS-NEPAL,PALUWA,PALUWA/150/GM/,30.0,PPH,150 GM,,1640941085388-karuna soap - chemicals-nepal-paluwa.png,RECODING,5
2022-01-02,202112,114623002,1640935728616,99762906.0,123,GOLDEN STAR SOAP IND-NEPAL,HERO,HERO/150/GM/PPH,30.0,PPH,150GM,,1640935728616-golden star soap ind-nepal-hero.png,RECODING,5
2022-01-02,202112,114623002,1640935635806,99762907.0,123,GOLDEN STAR SOAP IND-NEPAL,HERO,HERO/100/GM/PPH,20.0,PPH,100 GM,,1640935635806-golden star soap ind-nepal-hero.png,RECODING,5
2022-01-03,202201,115069915,1641103178145,92927222.0,123,HIMGIRI HYGIENE PVT LTD-NEPAL,NIRMA,NIRMA /400/GM/PBT,55.0,PBT,400 GM,,1641103178145-himgiri hygiene pvt ltd-nepal-nirma.png,CROSS CODING,2
2022-01-03,202201,124916559,1641096872587,99762897.0,120,SHREE JAYAKALI JADIBUTI UDY-NP,OKHATI PAPAYA,OKHATI PAPAYA/WHITENING +SUNSCREEN/125GM/CBP,110.0,CBP,125GM ,,1641096872587-shree jayakali jadibuti udy-np-okhati papaya.png,RECODING,5
