DATE,PERIOD,AUDITYPE,STORECODE,DLRCODE,ITEMCODE,NEW_CODES,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE,CODE COMMENT,FLAG
2023-05-15,202305,2,122002412,12303020025,1683802169485,99765015.0,118.0,SINGAPORE BEVERAGE-NEPAL,MONSOON DEW,MONSOON DEW CAN 250ML,100.0,250ML,CAN,,1683802169485-singapore beverage-nepal-monsoon dew#3.png,RECODING,5
2023-05-15,202305,2,335095510181,33509020005,1683864709237,99765016.0,134.0,PARLE AGRO PVT LTD-INDIA,FROOTI,FROOTI MANGO/600ML/PBT/PARLE AGRO PVT LTD-INDIA,100.0,600ML,PBT,,1683864709237-parle agro pvt ltd-india-frooti#3.png,RECODING,5
2023-05-15,202305,2,130675914,31101020077,1683874714816,99765018.0,134.0,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER ,REAL FRUIT POWER-LITCHI PBT 1L,170.0,1L,PBT,,1683874714816-dabur nepal ltd--nepal-real fruit power #3.png,RECODING,5
2023-05-15,202305,2,130675914,31101020077,1683874875726,99765017.0,134.0,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER ,REAL FRUIT POWER-GUAVA PBT 1 L,170.0,1L,PBT,,1683874875726-dabur nepal ltd--nepal-real fruit power #3.png,RECODING,5
2023-05-16,202305,2,113123120,52204020002,1684142172441,99765019.0,134.0,VARUN BEVERAGE -NEPAL,SLICE,SLICE/200ML/PBT/MANGO,40.0,200ML,PBT,,1684142172441-varun beverage -nepal-slice#3.png,RECODING,5
2023-05-16,202305,2,113123120,52204020002,1684141998921,99764980.0,134.0,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER NIMBU FIZZIN,REAL MINI FRUIT NIMBU FIZZIN/150ML/PBT/NIMBU,50.0,150ML,PBT,,1684141998921-dabur nepal ltd--nepal-real fruit power nimbu fizzin#3.png,CROSS CODING,2
2023-05-16,202305,2,113122915,52204020013,1684132294405,99764970.0,134.0,LIFE FOOD & BEVERAGE-NEPAL,FIZZY LIFE,FIZZY LIFE/250ML/PBT/LITCHI,50.0,250ML ,PBT,,1684132294405-life food - beverage-nepal-fizzy life#3.png,CROSS CODING,2
2023-05-18,202305,2,124643591,31101020101,1684304020437,99764998.0,134.0,SHAMBHAVI FOOD AND BEVERAGES PVT LTD ,3STAR,3STAR LEMON PBT 250ML,50.0,250ML  ,PBT,,1684304020437-shambhavi food and beverages pvt ltd -3star#3.png,CROSS CODING,2
2023-05-18,202305,2,132677517,32304020007,1684237384119,99765020.0,134.0,RIM JHIM INDUSTRIES&BEVERAGE,MOON ,MOON/RIM JHIM/1000ML/RS 20,20.0,1000ML,PBT,Sales Deviation is OK,,RECODING,5
2023-05-18,202305,2,132754068,32304020008,1684220347486,99765021.0,134.0,UNIVERSAL DRINKNG WATR INDS-NP,AHANA,AAHANA,30.0,1000ML,PBT,Sales Deviation is OK,,RECODING,5
2023-05-18,202305,2,123151526,12303020027,1683710694226,99765011.0,134.0,MAHALAXMI JAL UDHOG NEPAL,SAMABESHI,SAMABESHI PBT 1000MK,20.0,1000ML,PBT,Sales Deviation is OK,,RECODING,5
2023-05-18,202305,2,133582005,31306020009,1684140264595,99765022.0,134.0,SAMBHAVI BEVERAGE-NEPAL,JUSICA,JUSICA MANGO/PBT/250ML/45/SAMBHAVI BEVERAGE-NEPAL,50.0,250ML,PBT,,1684140264595-sambhavi beverage-nepal-jusica#3.png,RECODING,5
2023-05-18,202305,2,133582005,31306020009,1684140202770,99765023.0,134.0,SAMBHAVI BEVERAGE-NEPAL,JUSICA,JUSICA MANGO/PBT/500ML/90/SAMBHAVI BEVERAGE-NEPAL,90.0,500ML,PBT,,1684140202770-sambhavi beverage-nepal-jusica#3.png,RECODING,5
2023-05-18,202305,2,132679728,32304020004,1684220347486,99765021.0,134.0,UNIVERSAL DRINKNG WATR INDS-NP,AHANA,AAHANA,25.0,1000ML,PBT,Sales Deviation is OK,,RECODING,5
2023-05-18,202305,2,132804853,32304020006,1684237384119,99765020.0,134.0,RIM JHIM INDUSTRIES&BEVERAGE,MOON ,MOON/RIM JHIM/1000ML/RS 20,20.0,1000ML,PBT,Sales Deviation is OK,1684237384119-rim jhim industries-beverage-moon #3.png,RECODING,5
2023-05-18,202305,2,132638025,32304020001,1684220347486,99765021.0,134.0,UNIVERSAL DRINKNG WATR INDS-NP,AHANA,AAHANA,20.0,1000ML,PBT,Sales Deviation is OK,1684220347486-universal drinkng watr inds-np-ahana#3.png,RECODING,5
2023-05-19,202305,2,130911248,31101020091,1684394628156,99765006.0,134.0,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,FROOTI,FROOTI-MANGO PBT 150ML,30.0,150ML,PBT,,1684394628156-south asian beverages p- ltd-nepal-frooti#3.png,RECODING,5
2023-05-19,202305,2,132751345,11303020007,1684409699513,99765024.0,134.0,PURE PLUS SINDHULI BEVERAGE PVT.LTD NEPAL ,MAUREPANI,MAUREPANI \10000ML\PBT\MINERAL WATER ,20.0,1000ML,PBT,Sales Deviation is OK,1684409699513-pure plus sindhuli beverage pvt-ltd nepal -maurepani#3.png,RECODING,5
2023-05-19,202305,2,114733170,52204020008,1684141998921,99764980.0,134.0,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER NIMBU FIZZIN,REAL MINI FRUIT NIMBU FIZZIN/150ML/PBT/NIMBU,50.0,150ML,PBT,,,CROSS CODING,2
2023-05-19,202305,2,111429493,21101020039,1684400787706,,,BARUN KHANEPANI SEWA PVT. LTD,AQUA MB,AQUA RB/20/LTRS/JAR,0.0,20 LTRS,PET,Delete the Item,1684400787706-barun khanepani sewa pvt- ltd-aqua mb#3.png,DELETE THE ITEM,1
2023-05-19,202305,2,111429493,21101020039,1684399789159,99765025.0,134.0,MB BEVERAGE UDHYOG-NEPAL,AQUA MB,AQUA MB/900/ML/PET/MB BEVERAGE UDHYOG/NEPAL,50.0,900 ML,PET,Sales Deviation is OK,1684399789159-mb beverage udhyog-nepal-aqua mb#3.png,RECODING,5
2023-05-23,202305,2,425724410118,42572020001,1684417966968,99762349.0,134.0,CG FOODS- NEPAL,RIO JUICE N  & GLUCOSE,RIO/CG FOODS NEPAL PVT.LTD/180+20ML/TPK/RS25,25.0,180+20,TPK,Sales Deviation is OK,,CROSS CODING,2
2023-05-23,202305,2,425723210111,42572020003,1684417966968,99762349.0,134.0,CG FOODS- NEPAL,RIO JUICE N  & GLUCOSE,RIO/CG FOODS NEPAL PVT.LTD/180+20ML/TPK/RS25,25.0,180+20,TPK,Sales Deviation is OK,,CROSS CODING,2
2023-05-23,202305,2,126633897,22202020032,1684547505417,99765029.0,134.0,SMART PRASODHIT PANI UDHYOG-NP,HIMALIYA,HIMALIYA\1000ML\PBT\MINERAL WATER ,25.0,1000ML,PBT,Sales Deviation is OK,,RECODING,5
2023-05-23,202305,2,126633897,22202020032,1684550678516,99765022.0,134.0,SHAMBHAVI FOOD&BEVERAGE PVT.LTD NEPAL ,JUSICA,JUSICA\250ML\PBT\MANGO ,50.0,250ML,PBT,Sales Deviation is OK,1684550678516-shambhavi food-beverage pvt-ltd nepal -jusica#3.png,RECODING,5
2023-05-23,202305,2,128303320,22202020019,1684550678516,99765022.0,134.0,SHAMBHAVI FOOD&BEVERAGE PVT.LTD NEPAL ,JUSICA,JUSICA\250ML\PBT\MANGO ,50.0,250ML,PBT,,,RECODING,5
2023-05-23,202305,2,127722647,22202020006,1684547505417,99765029.0,134.0,SMART PRASODHIT PANI UDHYOG-NP,HIMALIYA,HIMALIYA\1000ML\PBT\MINERAL WATER ,25.0,1000ML,PBT,Sales Deviation is OK,,RECODING,5
2023-05-23,202305,2,127285960,22202020003,1684547505417,99765029.0,134.0,SMART PRASODHIT PANI UDHYOG-NP,HIMALIYA,HIMALIYA\1000ML\PBT\MINERAL WATER ,25.0,1000ML,PBT,Sales Deviation is OK,,RECODING,5
2023-05-23,202305,2,132861574,31303020017,1684653834844,99765028.0,134.0,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP ,FRUIT JUMP-PINEAPPLE TPK 200ML,25.0,200ML,TPK,,1684653834844-fruit agro product-nepal-fruit jump #3.png,RECODING,5
2023-05-23,202305,2,122331327,31101020086,1684666492788,99765018.0,134.0,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER LITCHI\1000ML\PET\RS:170\DABUR NEPAL LTD,170.0,1000ML,PET,,1684666492788-dabur nepal ltd--nepal-real fruit power#3.png,RECODING,5
2023-05-23,202305,2,122331327,31101020086,1684485865605,99764921.0,134.0,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,APPY FIZZ,APPY FIZZ\160ML\PET\RS:30\SOUTH ASIAN BEVRAGES PVT.LTD NEPAL,30.0,160ML,PET,,,CROSS CODING,2
2023-05-23,202305,2,122331327,31101020086,1684666813092,99765027.0,134.0,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER LITCHI\200ML\PET\RS:40\DABUR NEPAL PVT.LTD,40.0,200ML,PET,,1684666813092-dabur nepal ltd--nepal-real fruit power#3.png,RECODING,5
2023-05-23,202305,2,122331327,31101020086,1684666723627,99765026.0,134.0,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER GUAVA\200ML\PET\RS:40\DABUR NEPAL PVT.LTD,40.0,200ML,PET,,1684666723627-dabur nepal ltd--nepal-real fruit power#3.png,RECODING,5
2023-05-23,202305,2,122331327,31101020086,1684666567304,99765017.0,134.0,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER GUAVA\1000ML\PET\RS:170\DABUR NEPAL PVT.LTD,170.0,1000ML,PET,,1684666567304-dabur nepal ltd--nepal-real fruit power#3.png,RECODING,5
2023-05-23,202305,2,126709011,31101020072,1684646741564,99765033.0,134.0,SINGAPORE BEVERAGE-NEPAL,FRUIT GEMS,FRUIT GEMS PINK GUAVA\320ML\PET\RS:140\SINGAPORE BEVRAGES NEPAL PVT.LTD NEPAL,140.0,320ML,PBT,,1684646741564-singapore beverage-nepal-fruit gems#3.png,RECODING,5
2023-05-23,202305,2,126709011,31101020072,1684645142733,99765012.0,134.0,MARUTI DAIRY PRODUCT-NEPAL,MILK-O,MILK-O BADAMS COOL DRINK\180ML\CAN\RS:90\MARUTI DAIRY PRODUCTS PVT.LTD NEPAL,90.0,180ML,CAN,New SKU,1684645142733-maruti dairy product-nepal-milk-o#3.png,RECODING,5
2023-05-23,202305,2,425713210005,42571020003,1684417966968,99762349.0,134.0,CG FOODS- NEPAL,RIO JUICE N  & GLUCOSE,RIO/CG FOODS NEPAL PVT.LTD/180+20ML/TPK/RS25,25.0,180+20,TPK,Sales Deviation is OK,,CROSS CODING,2
2023-05-23,202305,2,425713810002,42571020002,1684417966968,99762349.0,134.0,CG FOODS- NEPAL,RIO JUICE N  & GLUCOSE,RIO/CG FOODS NEPAL PVT.LTD/180+20ML/TPK/RS25,25.0,180+20,TPK,Sales Deviation is OK,,CROSS CODING,2
2023-05-23,202305,2,111206306,21101020258,1684652665412,99765032.0,134.0,MB.MANANAKAMNA TRADES,BLUES SORING,BLUES SPRING\1000\ML,20.0,1000ML,PET,New SKU,1684652665412-mb-mananakamna trades-blues soring#3.png,RECODING,5
2023-05-23,202305,3,2110115927,21101031824,1684651083299,90118229.0,105.0,GORKHA LAHARI PVT.LTD.- NEPAL,MAJOR,MAJOR/ 20/ HL/GORKHA LAHARI PVT LTD/ NEPAL/ ,84.5,20,HL,Sales Deviation is OK,1684651083299-gorkha lahari pvt-ltd-- nepal-major#3.png,CROSS CODING,2
2023-05-23,202305,3,2110100588,21101031823,1684646945643,99765035.0,126.0,DHARMAPAL SATYAPAL LTD-INDIA,SILVER PEARLS,SILVER PEARLS/5.75/GM/PPH/CARDAMOM SEEDS/DHARMAPAL SATYAPAL PVT LTD/ INDIA,100.0,5.75 GM,PPH,Sales Deviation is OK,1684646945643-dharmapal satyapal ltd-india-silver pearls#3.png,RECODING,5
2023-05-23,202305,2,127523941,22202020034,1684547505417,99765029.0,134.0,SMART PRASODHIT PANI UDHYOG-NP,HIMALIYA,HIMALIYA\1000ML\PBT\MINERAL WATER ,25.0,1000ML,PBT,Sales Deviation is OK,1684547505417-smart prasodhit pani udhyog-np-himaliya#3.png,RECODING,5
2023-05-23,202305,2,125797790,31101020098,1684574139114,99765034.0,134.0,DUWAL BROTHERS-NEPAL,DUWAL ,DUWAL LITCHI\150ML\PET\RS:20\DUWAL BROTHERS PVT.LTD NEPAL,20.0,150ML,PET,Sales Deviation is OK,1684574139114-duwal brothers-nepal-duwal #3.png,RECODING,5
2023-05-23,202305,2,131347003,31101020110,1684485865605,99764921.0,134.0,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,APPY FIZZ,APPY FIZZ\160ML\PET\RS:30\SOUTH ASIAN BEVRAGES PVT.LTD NEPAL,30.0,160ML,PET,,,CROSS CODING,2
2023-05-23,202305,2,128743229,31101020080,1684485865605,99764921.0,134.0,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,APPY FIZZ,APPY FIZZ\160ML\PET\RS:30\SOUTH ASIAN BEVRAGES PVT.LTD NEPAL,30.0,160ML,PET,New SKU,1684485865605-south asian beverages p- ltd-nepal-appy fizz#3.png,CROSS CODING,2
2023-05-23,202305,2,128743229,31101020080,1684485698946,99765006.0,134.0,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,FROORI,FROOTI\150ML\PET\RS:30\SOUTH ASIAN BEVRAGES PVT.LTD NEPAL,30.0,150ML,PET,New SKU,1684485698946-south asian beverages p- ltd-nepal-froori#3.png,RECODING,5
2023-05-23,202305,2,131403410342,13140020001,1684483077093,99765030.0,134.0,KALYAN JAL UDHYOG NEPAL ,KALYAN JAL,KALYAN JAL\1000ML\PBT\MINERAL WATER ,25.0,1000ML,PBT,Sales Deviation is OK,1684483077093-kalyan jal udhyog nepal -kalyan jal#3.png,RECODING,5
2023-05-23,202305,2,425393010107,42539020003,1684417103558,99765031.0,134.0,AAYUSHMA DRINKING WATER UDHYOG,AAYUSHMA,AAYUSHMA/1000ML/PBT/RS 25,25.0,1000ML,PBT,Sales Deviation is OK,1684417103558-aayushma drinking water udhyog-aayushma#3.png,RECODING,5
2023-05-23,202305,2,425393010107,42539020003,1684417966968,99762349.0,134.0,CG FOODS- NEPAL,RIO JUICE N  & GLUCOSE,RIO/CG FOODS NEPAL PVT.LTD/180+20ML/TPK/RS25,25.0,180+20,TPK,Sales Deviation is OK,1684417966968-cg foods- nepal-rio juice n  - glucose#3.png,CROSS CODING,2
2023-05-24,202305,2,222761310042,22276020006,1684827005745,99765036.0,118.0,DUWAL BROTHERS PVT LTD,QUEENTA,QUEENTA/PBT/250ML/RS40,40.0,250 ML,PBT,Sales Deviation is OK,,RECODING,5
2023-05-24,202305,2,222761310042,22276020006,1684827091740,99765037.0,118.0,DUWAL BROTHERS PVT LTD,SPRINTO,SPRINTO/PBT/250ML/RS40,40.0,250 ML,PBT,Sales Deviation is OK,,RECODING,5
2023-05-24,202305,2,222762610017,22276020011,1684824086322,99765034.0,134.0,DUWAL BROTHERS-NEPAL,DUWAL LITCHI,DUWAL LITCHI/PBT/150ML/RS 20,20.0,PBT,150 ML,Sales Deviation is OK,,RECODING,5
2023-05-24,202305,2,222762610059,22276020009,1684824086322,99765034.0,134.0,DUWAL BROTHERS-NEPAL,DUWAL LITCHI,DUWAL LITCHI/PBT/150ML/RS 20,20.0,PBT,150 ML,Sales Deviation is OK,,RECODING,5
2023-05-24,202305,2,425723810111,42572020005,1684417966968,99762349.0,134.0,CG FOODS- NEPAL,RIO JUICE N  & GLUCOSE,RIO/CG FOODS NEPAL PVT.LTD/180+20ML/TPK/RS25,25.0,180+20,TPK,Sales Deviation is OK,,RECODING,5
2023-05-24,202305,2,425724410118,42572020001,1684417966968,99762349.0,134.0,CG FOODS- NEPAL,RIO JUICE N  & GLUCOSE,RIO/CG FOODS NEPAL PVT.LTD/180+20ML/TPK/RS25,25.0,180+20,TPK,Sales Deviation is OK,,RECODING,5
2023-05-26,202305,2,116209229,21101020213,1684999148598,54924.0,134.0,RELIABLE FOODS & BEVERAGES PVT LTD-NP,KIMU,KIMU BADAM DRINK/180/ML/TIN/RELIABLE FOOD & BEVARAGE PVT.LTD/NEPAL,100.0,180 ML,TIN,Sales Deviation is OK,1684999148598-reliable foods - beverages pvt ltd-np-kimu#3.png,CROSS CODING,2
2023-05-26,202305,2,116596652,31310020007,1684485865605,99764921.0,134.0,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,APPY FIZZ,APPY FIZZ\160ML\PET\RS:30\SOUTH ASIAN BEVRAGES PVT.LTD NEPAL,30.0,160ML,PET,Sales Deviation is OK,,CROSS CODING,2
2023-05-26,202305,2,116335015,31310020011,1684485865605,99764921.0,134.0,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,APPY FIZZ,APPY FIZZ\160ML\PET\RS:30\SOUTH ASIAN BEVRAGES PVT.LTD NEPAL,30.0,160ML,PET,Sales Deviation is OK,,CROSS CODING,2
2023-05-26,202305,2,117740771,32203020020,1684913190039,99765038.0,134.0,NARAYAN BEVERAGE UDHYOG-NEPAL,AQUA N.B.,AQUA N.B./1000ML/PBT/25/NARAYAN BEVERAGE UDHYOG-NEPAL,25.0,1000ML,PBT,Sales Deviation is OK,1684913190039-narayan beverage udhyog-nepal-aqua n-b-#3.png,RECODING,5
2023-05-26,202305,2,116304492,11301020014,1684844639899,99765006.0,134.0,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,FROOTI,FROOTI MANGO DRINK PET 150ML,30.0,150ML,PET,,1684844639899-south asian beverages p- ltd-nepal-frooti#3.png,RECODING,5
2023-05-26,202305,2,116313561,11301020007,1684809315526,99765039.0,118.0,PATHIBHARA FOOD & PCKNG UDY-NP,MOTION DEW,MOTION DEW-LEMON PET 250ML,45.0,250ML,PET,,1684809315526-pathibhara food - pckng udy-np-motion dew#3.png,RECODING,5
2023-05-29,202305,2,130087883,21202020020,1685090882281,99765040.0,134.0,UTTAM JAL MINERAL WATER PVT.LTD NEPAL ,UTTAM,UTTAM\1000ML\PBT\MINERAL WATER ,18.0,1000ML,PBT,Sales Deviation is OK,,RECODING,5
2023-05-29,202305,2,130407587,21202020005,1685090882281,99765040.0,134.0,UTTAM JAL MINERAL WATER PVT.LTD NEPAL ,UTTAM,UTTAM\1000ML\PBT\MINERAL WATER ,18.0,1000ML,PBT,Sales Deviation is OK,,RECODING,5
2023-05-29,202305,2,128773659,21202020035,1685090882281,99765040.0,134.0,UTTAM JAL MINERAL WATER PVT.LTD NEPAL ,UTTAM,UTTAM\1000ML\PBT\MINERAL WATER ,18.0,1000ML,PBT,Sales Deviation is OK,,RECODING,5
2023-05-29,202305,2,516815410164,51681020012,1683534289841,99765006.0,134.0,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,FROOTI ,FROOTI MANGO/150ML/PBT,30.0,1500ML ,PBT,Sales Deviation is OK,,RECODING,5
2023-05-29,202305,2,516753310240,51675020005,1684977561990,99765043.0,118.0,LUMBINI BEVERAGE-NEPAL,CONFIRM CHISO,CONFIRM CHISO COLA/250ML/PBT,50.0,250ML ,PBT,,1684977561990-lumbini beverage-nepal-confirm chiso#3.png,RECODING,5
2023-05-29,202305,2,516753310240,51675020005,1684132294405,99764970.0,134.0,LIFE FOOD & BEVERAGE-NEPAL,FIZZY LIFE,FIZZY LIFE/250ML/PBT/LITCHI,50.0,250ML ,PBT,,,RECODING,5
2023-05-29,202305,2,516813610245,51681020009,1685001101034,99765042.0,118.0,LIFE FOOD & BEVERAGE-NEPAL,FIZZY MASALA ,FIZZY MASALA/150ML/PBT/COLA,30.0,150ML,PBT,,1685001101034-life food - beverage-nepal-fizzy masala #3.png,RECODING,5
2023-05-29,202305,2,516813610245,51681020009,1684132294405,99764970.0,134.0,LIFE FOOD & BEVERAGE-NEPAL,FIZZY LIFE,FIZZY LIFE/250ML/PBT/LITCHI,50.0,250ML ,PBT,Sales Deviation is OK,,RECODING,5
2023-05-29,202305,2,516753710207,51675020002,1684989487585,99765027.0,134.0,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/200ML/PBT/LITCHI,40.0,200ML ,PBT,,1684989487585-dabur nepal ltd--nepal-real fruit power#3.png,RECODING,5
2023-05-29,202305,2,516753710207,51675020002,1684987401915,99765041.0,134.0,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/500ML/PBT/LITCHI ,90.0,500ML ,PBT,,1684987401915-dabur nepal ltd--nepal-real fruit power#3.png,RECODING,5
2023-05-29,202305,2,516753710207,51675020002,1684141998921,99764980.0,134.0,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER NIMBU FIZZIN,REAL MINI FRUIT NIMBU FIZZIN/150ML/PBT/NIMBU,30.0,150ML,PBT,,,CROSS CODING,2
2023-05-29,202305,2,516753710207,51675020002,1684987820392,99764982.0,134.0,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER//250ML/PBT/APPLE FIZZIN,50.0,250ML ,PBT,,1684987820392-dabur nepal ltd--nepal-real fruit power#3.png,CROSS CODING,2
2023-05-29,202305,2,516753710207,51675020002,1684988032905,99764983.0,134.0,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/500ML/PBT/APPLE FIZZIN,80.0,500ML ,PBT,,1684988032905-dabur nepal ltd--nepal-real fruit power#3.png,CROSS CODING,2
2023-05-29,202305,2,516753710207,51675020002,1684989333027,99765026.0,134.0,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/200ML/PBT/GUAVA,40.0,250ML ,PBT,,1684989333027-dabur nepal ltd--nepal-real fruit power#3.png,RECODING,5
2023-05-29,202305,2,116434129,31310020004,1684485865605,99764921.0,134.0,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,APPY FIZZ,APPY FIZZ\160ML\PET\RS:30\SOUTH ASIAN BEVRAGES PVT.LTD NEPAL,30.0,160ML,PET,,,CROSS CODING,2
2023-05-29,202305,2,129371888,21202020030,1685090882281,99765040.0,134.0,UTTAM JAL MINERAL WATER PVT.LTD NEPAL ,UTTAM,UTTAM\1000ML\PBT\MINERAL WATER ,18.0,1000ML,PBT,Sales Deviation is OK,,RECODING,5
2023-05-29,202305,2,130284928,21202020021,1685090882281,99765040.0,134.0,UTTAM JAL MINERAL WATER PVT.LTD NEPAL ,UTTAM,UTTAM\1000ML\PBT\MINERAL WATER ,18.0,1000ML,PBT,Sales Deviation is OK,,RECODING,5
