t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2022-05-26,202205,130366006,1653381367292,99763514.0,118,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER\200ML\PBT\MANGO,35.0,PBT,200ML,,1653381367292-dabur nepal ltd--nepal-real fruit power.png,CROSS CODING,2,1,51089,40.68596,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,0.0
2022-05-26,202205,130366006,1653381367292,99763514.0,118,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER\200ML\PBT\MANGO,35.0,PBT,200ML,,1653381367292-dabur nepal ltd--nepal-real fruit power.png,CROSS CODING,2,2,99763514,41.2234,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MANGO PET 200 ML,PET,200.000 ML,MANGO,,200.0,ML,35.0
2022-05-26,202205,130366006,1653381367292,99763514.0,118,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER\200ML\PBT\MANGO,35.0,PBT,200ML,,1653381367292-dabur nepal ltd--nepal-real fruit power.png,CROSS CODING,2,3,99765264,43.404816,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MANGO PET 2000 ML,PET,2000.000 ML,MANGO,,2000.0,ML,270.0
2022-05-26,202205,131076027,1653378756582,99763704.0,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW\250ML\PBT,32.0,PBT,250ML,,1653378756582-pepsi cola cmpny imprtd-imprtd-mountain dew.png,RECODING,5,1,20121457,46.52713,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,CAN 250 ML,CAN,250.000 ML,LEMON,,250.0,ML,0.0
2022-05-26,202205,131076027,1653378756582,99763704.0,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW\250ML\PBT,32.0,PBT,250ML,,1653378756582-pepsi cola cmpny imprtd-imprtd-mountain dew.png,RECODING,5,2,99763704,46.629463,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 250 ML,PET,250.000 ML,LEMON,,250.0,ML,32.0
2022-05-26,202205,131076027,1653378756582,99763704.0,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW\250ML\PBT,32.0,PBT,250ML,,1653378756582-pepsi cola cmpny imprtd-imprtd-mountain dew.png,RECODING,5,3,99765158,50.422935,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 2000 ML,PET,2000.000 ML,LEMON,,2000.0,ML,128.0
2022-05-26,202205,1021134501781,1653391856924,99763705.0,125,GREEN TOBACOO COMPANY PVT LTD,SUPER LIKE,SUPER LIKE 20 GM,35.0,PPH,20 GM,Any other reason,1653391856924-green tobacoo company pvt ltd-super like.png,RECODING,5,1,99763705,58.47625,125,GREEN TOBACOO COMPANY PVT LTD,SUPER LIKE,SUPER LIKE,20G KHAINI,PLAST,20G,REGULAR,,20.0,GM,35.0
2022-05-26,202205,1021134501781,1653391856924,99763705.0,125,GREEN TOBACOO COMPANY PVT LTD,SUPER LIKE,SUPER LIKE 20 GM,35.0,PPH,20 GM,Any other reason,1653391856924-green tobacoo company pvt ltd-super like.png,RECODING,5,2,99765390,71.005646,125,GREEN TOBACOO COMPANY PVT LTD,SUPER LIKE,SUPER LIKE,18G KHAINI,PLAST,18G,REGULAR,,18.0,GM,40.0
2022-05-26,202205,1021134501781,1653391856924,99763705.0,125,GREEN TOBACOO COMPANY PVT LTD,SUPER LIKE,SUPER LIKE 20 GM,35.0,PPH,20 GM,Any other reason,1653391856924-green tobacoo company pvt ltd-super like.png,RECODING,5,3,99762228,75.76849,125,GREEN TOBACOO COMPANY PVT LTD,SUPER LIKE,SUPER LIKE,16G KHAINI,PLAST,16G,REGULAR,,16.0,,0.0
2022-05-30,202205,132577913,1653810068971,,106,DABUR NEPAL LTD.-NEPAL,HAJMOLA CANDY ,HAJMOLA CANDY REGULAR ,1.0,SCT ,3 GM,,1653810068971-dabur nepal ltd--nepal-hajmola candy .png,DELETE THE ITEM,1,1,91826288,56.949635,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HAJMOLA CANDY,DABUR HAJMOLA CANDY-KHATTI METTHI PPH 4 GM,PLPCH,4.000 GM,KHATTI MITTHI,,4.0,GM,0.0
2022-05-30,202205,132577913,1653810068971,,106,DABUR NEPAL LTD.-NEPAL,HAJMOLA CANDY ,HAJMOLA CANDY REGULAR ,1.0,SCT ,3 GM,,1653810068971-dabur nepal ltd--nepal-hajmola candy .png,DELETE THE ITEM,1,2,99764866,56.97153,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HAJMOLA CANDY,DABUR HAJMOLA CANDY-KHATTI METTHI PCN 550 GM,PLJAR,550.000 GM,KHATTI MITTHI,,550.0,GM,160.0
2022-05-30,202205,132577913,1653810068971,,106,DABUR NEPAL LTD.-NEPAL,HAJMOLA CANDY ,HAJMOLA CANDY REGULAR ,1.0,SCT ,3 GM,,1653810068971-dabur nepal ltd--nepal-hajmola candy .png,DELETE THE ITEM,1,3,47151,57.6586,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HAJMOLA CANDY,DABUR HAJMOLA CANDY-KHATTI METTHI PPH 2.5 GM,PLPCH,2.500 GM,KHATTI MITTHI,,2.5,GM,0.0
2022-05-30,202205,132577913,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,1,99763706,64.754715,106,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA ATOM BOMB,SEEMA ATOM BOMB-MIXED FRUIT PPH 2 GM,PLPCH,2.000 GM,MIXED FRUIT,,2.0,GM,1.0
2022-05-30,202205,132577913,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,2,48235,124.47539,106,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA MIND FUSE,SEEMA MIND FUSE-GUAVA PPH 3.5 GM,PLPCH,3.500 GM,GUAVA,,3.5,GM,0.0
2022-05-30,202205,132577913,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,3,99764383,131.22552,106,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA FRESH FRUIT,SEEMA FRESH FRUIT-DELICIOUS FRUIT PPH 3 GM,PLPCH,3.000 GM,FRUIT,,3.0,GM,1.0
2022-05-30,202205,132121849,1653810068971,,106,DABUR NEPAL LTD.-NEPAL,HAJMOLA CANDY ,HAJMOLA CANDY REGULAR ,1.0,SCT ,3 GM,,1653810068971-dabur nepal ltd--nepal-hajmola candy .png,DELETE THE ITEM,1,1,91826288,56.949635,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HAJMOLA CANDY,DABUR HAJMOLA CANDY-KHATTI METTHI PPH 4 GM,PLPCH,4.000 GM,KHATTI MITTHI,,4.0,GM,0.0
2022-05-30,202205,132121849,1653810068971,,106,DABUR NEPAL LTD.-NEPAL,HAJMOLA CANDY ,HAJMOLA CANDY REGULAR ,1.0,SCT ,3 GM,,1653810068971-dabur nepal ltd--nepal-hajmola candy .png,DELETE THE ITEM,1,2,99764866,56.97153,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HAJMOLA CANDY,DABUR HAJMOLA CANDY-KHATTI METTHI PCN 550 GM,PLJAR,550.000 GM,KHATTI MITTHI,,550.0,GM,160.0
2022-05-30,202205,132121849,1653810068971,,106,DABUR NEPAL LTD.-NEPAL,HAJMOLA CANDY ,HAJMOLA CANDY REGULAR ,1.0,SCT ,3 GM,,1653810068971-dabur nepal ltd--nepal-hajmola candy .png,DELETE THE ITEM,1,3,47151,57.6586,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HAJMOLA CANDY,DABUR HAJMOLA CANDY-KHATTI METTHI PPH 2.5 GM,PLPCH,2.500 GM,KHATTI MITTHI,,2.5,GM,0.0
2022-05-30,202205,132130293,1653806487681,99763665.0,116,JAY MATA DI SANITARY UDHYOG-NP,STAYFEE COMFORT,STAYFREE \6\NOS,55.0,PPH,6 NOS,,1653806487681-jay mata di sanitary udhyog-np-stayfee comfort.png,CROSS CODING,2,1,99763665,46.475098,116,JAY MATA DI SANITARY UDHYOG-NP,STAYFEE,STAYFEE COMFORT,STAYFEE COMFORT-XL PPH 6 NO,PLPCH,6.000 NO,,,6.0,NO,55.0
2022-05-30,202205,132130293,1653806487681,99763665.0,116,JAY MATA DI SANITARY UDHYOG-NP,STAYFEE COMFORT,STAYFREE \6\NOS,55.0,PPH,6 NOS,,1653806487681-jay mata di sanitary udhyog-np-stayfee comfort.png,CROSS CODING,2,2,99764216,60.633812,116,JAY MATA DI SANITARY UDHYOG-NP,STAYFEE,STAYFEE ULTRA COMFORT,STAYFEE ULTRA COMFORT-COTTON SOFT&DRY PPH 7 NO,PLPCH,7.000 NO,,,7.0,NO,100.0
2022-05-30,202205,132130293,1653806487681,99763665.0,116,JAY MATA DI SANITARY UDHYOG-NP,STAYFEE COMFORT,STAYFREE \6\NOS,55.0,PPH,6 NOS,,1653806487681-jay mata di sanitary udhyog-np-stayfee comfort.png,CROSS CODING,2,3,99763155,72.74292,116,JAY MATA DI SANITARY UDHYOG-NP,STAYFEE,STAYFEE,STAYFEE-XL DRYMAX PPH 7 NO,PLPCH,7.000 NO,,,7.0,NO,50.0
2022-05-30,202205,124775456,1653808158810,99763516.0,118,DABUR NEPAL LTD.-NEPAL,REAL MANGO ,REAL MANGO \1000\ML,160.0,PET,1000ML,New SKU,1653808158810-dabur nepal ltd--nepal-real mango .png,CROSS CODING,2,1,99763516,30.612484,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MANGO PET 1000 ML,PET,1000.000 ML,MANGO,,1000.0,ML,150.0
2022-05-30,202205,124775456,1653808158810,99763516.0,118,DABUR NEPAL LTD.-NEPAL,REAL MANGO ,REAL MANGO \1000\ML,160.0,PET,1000ML,New SKU,1653808158810-dabur nepal ltd--nepal-real mango .png,CROSS CODING,2,2,99763515,35.845627,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MANGO PET 500 ML,PET,500.000 ML,MANGO,,500.0,ML,85.0
2022-05-30,202205,124775456,1653808158810,99763516.0,118,DABUR NEPAL LTD.-NEPAL,REAL MANGO ,REAL MANGO \1000\ML,160.0,PET,1000ML,New SKU,1653808158810-dabur nepal ltd--nepal-real mango .png,CROSS CODING,2,3,99765264,35.89244,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MANGO PET 2000 ML,PET,2000.000 ML,MANGO,,2000.0,ML,270.0
2022-05-30,202205,1220102369,1653541847644,99763719.0,125,NEW KUBER LABORATORIES GHARELU UDHYOG,P.P CHHAP,P.P CHHAP  ,15.0,PPH,16.66,,1653541847644-new kuber laboratories gharelu udhyog-p-p chhap.png,RECODING,5,1,99763719,71.07707,125,KUBER LABORATORIES GHARELU UDHYOG,P.P. CHHAP,P.P. CHHAP,16.66G KHAINI,PLAST,16.66G,REGULAR,,16.66,GM,15.0
2022-05-30,202205,1220102369,1653541847644,99763719.0,125,NEW KUBER LABORATORIES GHARELU UDHYOG,P.P CHHAP,P.P CHHAP  ,15.0,PPH,16.66,,1653541847644-new kuber laboratories gharelu udhyog-p-p chhap.png,RECODING,5,2,99764163,73.1838,125,KUBER LABORATORIES GHARELU UDHYOG,P.P. CHHAP,P.P. CHHAP,13G KHAINI,PLAST,13G,REGULAR,,13.0,GM,15.0
2022-05-30,202205,1220102369,1653541847644,99763719.0,125,NEW KUBER LABORATORIES GHARELU UDHYOG,P.P CHHAP,P.P CHHAP  ,15.0,PPH,16.66,,1653541847644-new kuber laboratories gharelu udhyog-p-p chhap.png,RECODING,5,3,99762258,102.73945,125,NEW KUBER LABROTERIES,B.P. CHHAP,B.P. CHHAP,13.33G KHAINI,PLAST,13.33G,REGULAR,,13.33,,0.0
2022-05-30,202205,124916559,1653650974531,99763724.0,132,THE HIMALAYA DRUG COMPANY INDIA ,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE/BABY PANTS WITH ANTI-RASH SHIELD XL/54 PANTS/PPH,999.0,PPH,54 PANTS,,1653650974531-the himalaya drug company india -himalaya total care baby pants.png,RECODING,5,1,99762588,87.32444,132,MILLENNIUM BABY CARE-INDIA,HIMALAYA,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE BABY PANTS-SMALL(S)PPH 54 NOS,PLPCH,54.000 NO,,,54.0,NO,1020.0
2022-05-30,202205,124916559,1653650974531,99763724.0,132,THE HIMALAYA DRUG COMPANY INDIA ,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE/BABY PANTS WITH ANTI-RASH SHIELD XL/54 PANTS/PPH,999.0,PPH,54 PANTS,,1653650974531-the himalaya drug company india -himalaya total care baby pants.png,RECODING,5,2,99763724,87.86977,132,MILLENNIUM BABY CARE-INDIA,HIMALAYA,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE BABY PANTS-EXTRA LARGE(XL)PPH 54 NOS,PLPCH,54.000 NO,,,54.0,NO,1600.0
2022-05-30,202205,124916559,1653650974531,99763724.0,132,THE HIMALAYA DRUG COMPANY INDIA ,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE/BABY PANTS WITH ANTI-RASH SHIELD XL/54 PANTS/PPH,999.0,PPH,54 PANTS,,1653650974531-the himalaya drug company india -himalaya total care baby pants.png,RECODING,5,3,99764391,89.84748,132,MILLENNIUM BABY CARE-INDIA,HIMALAYA,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE BABY PANTS-MEDIUM(M)PPH 9 NOS,PLPCH,9.000 NO,,,9.0,NO,216.0
2022-05-30,202205,126355065,1653623865311,99763713.0,118,PEPSICO INDIA-INDIA,MOUNTAIN DEW,MOUNTAIN DEW/1.25L/PBT,150.0,PBT,1.25L,,1653623865311-pepsico india-india-mountain dew.png,RECODING,5,1,99763713,156.52287,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 1250 ML,PET,1250.000 ML,LEMON,,1250.0,ML,150.0
2022-05-30,202205,126355065,1653623865311,99763713.0,118,PEPSICO INDIA-INDIA,MOUNTAIN DEW,MOUNTAIN DEW/1.25L/PBT,150.0,PBT,1.25L,,1653623865311-pepsico india-india-mountain dew.png,RECODING,5,2,99763407,157.41501,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 2250 ML,PET,2250.000 ML,LEMON,,2250.0,ML,210.0
2022-05-30,202205,126355065,1653623865311,99763713.0,118,PEPSICO INDIA-INDIA,MOUNTAIN DEW,MOUNTAIN DEW/1.25L/PBT,150.0,PBT,1.25L,,1653623865311-pepsico india-india-mountain dew.png,RECODING,5,3,99763704,160.72939,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 250 ML,PET,250.000 ML,LEMON,,250.0,ML,32.0
2022-05-30,202205,125764166,1653618584562,,121,NICE CONFECTIONERY INDIA,BYE-BYE MR.BIG ,BYE-BYE MR.BIG/CHOCOLATE/7GM/PPH,2.0,PPH,7 GM,,1653618584562-nice confectionery india-bye-bye mr-big .png,DELETE THE ITEM,1,1,99764674,58.104477,106,NICE CONFECTIONERY-INDIA,BYE-BYE,BYE-BYE MR. BIG,BYE-BYE MR. BIG-CENTER FILLED CHOCOLATE PCN 625 GM,PLJAR,625.000 GM,CHOCOLATE,,625.0,GM,400.0
2022-05-30,202205,125764166,1653618584562,,121,NICE CONFECTIONERY INDIA,BYE-BYE MR.BIG ,BYE-BYE MR.BIG/CHOCOLATE/7GM/PPH,2.0,PPH,7 GM,,1653618584562-nice confectionery india-bye-bye mr-big .png,DELETE THE ITEM,1,2,47138,105.742386,106,NICE CONFECTIONERY-INDIA,BYE-BYE,BYE-BYE,BYE-BYE-MILK CHOCOLATY CANDY PPH 4.33 GM,PLPCH,4.330 GM,MILK CHOCOLATE,,4.33,GM,0.0
2022-05-30,202205,125764166,1653618584562,,121,NICE CONFECTIONERY INDIA,BYE-BYE MR.BIG ,BYE-BYE MR.BIG/CHOCOLATE/7GM/PPH,2.0,PPH,7 GM,,1653618584562-nice confectionery india-bye-bye mr-big .png,DELETE THE ITEM,1,3,99763494,158.7847,106,NICE CONFECTIONERY-INDIA,BON 'N' VITA,BON 'N' VITA,BON 'N' VITA-PPH 3.5 GM,PLPCH,3.500 GM,CHOCOLATE,,3.5,GM,2.0
2022-05-30,202205,123453021,1653636373836,99763717.0,122,MAHASHAKTI SOAP & CHEM.- NEPAL,LION DETERGENT POWER,LION DETERGENT POWER\200\GM,20.0,PPH,200 GM,New SKU,1653636373836-mahashakti soap - chem-- nepal-lion detergent power.png,RECODING,5,1,99763717,50.73532,122,MAHASHAKTI SOAP & CHEM.- NEPAL,LION,LION,LION-NEEM & LEMON PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0
2022-05-30,202205,123453021,1653636373836,99763717.0,122,MAHASHAKTI SOAP & CHEM.- NEPAL,LION DETERGENT POWER,LION DETERGENT POWER\200\GM,20.0,PPH,200 GM,New SKU,1653636373836-mahashakti soap - chem-- nepal-lion detergent power.png,RECODING,5,2,99762487,52.345787,123,MAHASHAKTI SOAP & CHEM.- NEPAL,LION 100%,LION 100%,LION 100%-PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,40.0
2022-05-30,202205,123453021,1653636373836,99763717.0,122,MAHASHAKTI SOAP & CHEM.- NEPAL,LION DETERGENT POWER,LION DETERGENT POWER\200\GM,20.0,PPH,200 GM,New SKU,1653636373836-mahashakti soap - chem-- nepal-lion detergent power.png,RECODING,5,3,51723,52.52244,123,MAHASHAKTI SOAP & CHEM.- NEPAL,LION,LION 100%,LION 100%-PURE WASHING SOAP PPH 220 GM,PLPCH,220.000 GM,,,220.0,GM,0.0
2022-05-30,202205,131545839,1653546489448,,106,DABUR NEPAL LTD.-NEPAL,DABUR HAJMOLA PUDINA ,DABUR HAJMOLA PUDINA,1.0,PPH,3 GM,,1653546489448-dabur nepal ltd--nepal-dabur hajmola pudina .png,DELETE THE ITEM,1,1,99763933,61.947895,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HONITUS,DABUR HONITUS- TULSI PPH 2.8 GM,PLPCH,2.800 GM,TULSI,,2.8,GM,2.0
2022-05-30,202205,131545839,1653546489448,,106,DABUR NEPAL LTD.-NEPAL,DABUR HAJMOLA PUDINA ,DABUR HAJMOLA PUDINA,1.0,PPH,3 GM,,1653546489448-dabur nepal ltd--nepal-dabur hajmola pudina .png,DELETE THE ITEM,1,2,99764795,69.54993,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HONITUS,DABUR HONITUS- TULSI PCN 280 GM,PLJAR,280.000 GM,TULSI,,280.0,GM,200.0
2022-05-30,202205,131545839,1653546489448,,106,DABUR NEPAL LTD.-NEPAL,DABUR HAJMOLA PUDINA ,DABUR HAJMOLA PUDINA,1.0,PPH,3 GM,,1653546489448-dabur nepal ltd--nepal-dabur hajmola pudina .png,DELETE THE ITEM,1,3,91826287,71.486664,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HAJMOLA CANDY,DABUR HAJMOLA CANDY-CHULBULI IMLI PPH 4 GM,PLPCH,4.000 GM,IMLI,,4.0,GM,0.0
2022-05-30,202205,130944237,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,1,99763706,64.754715,106,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA ATOM BOMB,SEEMA ATOM BOMB-MIXED FRUIT PPH 2 GM,PLPCH,2.000 GM,MIXED FRUIT,,2.0,GM,1.0
2022-05-30,202205,130944237,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,2,48235,124.47539,106,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA MIND FUSE,SEEMA MIND FUSE-GUAVA PPH 3.5 GM,PLPCH,3.500 GM,GUAVA,,3.5,GM,0.0
2022-05-30,202205,130944237,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,3,99764383,131.22552,106,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA FRESH FRUIT,SEEMA FRESH FRUIT-DELICIOUS FRUIT PPH 3 GM,PLPCH,3.000 GM,FRUIT,,3.0,GM,1.0
2022-05-30,202205,131065174,1653627687880,99763707.0,106,KING NUTRI FOOD-INDIA,TENGI TREAT ,TENGI TREAT\2.8GM\PPH\MASALA CANDY ,0.8,PPH,2.8GM,,1653627687880-king nutri food-india-tengi treat .png,RECODING,5,1,99763707,20.726868,106,KING NUTRI FOOD-INDIA,TENGI,TENGI TREAT,TENGI TREAT-MASALA CANDY PPH 2.8 GM,PLPCH,2.800 GM,MANGO,,2.8,GM,1.0
2022-05-30,202205,131065174,1653627687880,99763707.0,106,KING NUTRI FOOD-INDIA,TENGI TREAT ,TENGI TREAT\2.8GM\PPH\MASALA CANDY ,0.8,PPH,2.8GM,,1653627687880-king nutri food-india-tengi treat .png,RECODING,5,2,48048,105.53725,106,KING NUTRI FOOD-INDIA,AC-2,AC-2 MANGO SHAKE,AC-2 MANGO SHAKE-MANGO FLVR CANDY PPH 3 GM,PLPCH,3.000 GM,MANGO,,3.0,GM,0.0
2022-05-30,202205,131065174,1653627687880,99763707.0,106,KING NUTRI FOOD-INDIA,TENGI TREAT ,TENGI TREAT\2.8GM\PPH\MASALA CANDY ,0.8,PPH,2.8GM,,1653627687880-king nutri food-india-tengi treat .png,RECODING,5,3,99764872,117.628845,106,M G FOOD PRODUCTS - INDIA,AMBER,AMBER TENGO,AMBER TENGO-KERY FLAVOURED MASALA CANDY PPH 450 GM,PLPCH,450.000 GM,MANGO,,450.0,GM,130.0
2022-05-30,202205,124865093,1653538357445,99763709.0,118,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/MIXED FRUIT/1000ML/PBT,150.0,PBT,1000ML,,1653538357445-dabur nepal ltd--nepal-real fruit power.png,RECODING,5,1,99763989,32.756054,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER ACTIV,100% MIXED FRUIT TPK 1000 ML,TPK,1000.000 ML,MIXED FRUIT,,1000.0,ML,285.0
2022-05-30,202205,124865093,1653538357445,99763709.0,118,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/MIXED FRUIT/1000ML/PBT,150.0,PBT,1000ML,,1653538357445-dabur nepal ltd--nepal-real fruit power.png,RECODING,5,2,51766,34.906853,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MIXED FRUIT TPK 1000 ML,TPK,1000.000 ML,MIXED FRUIT,,1000.0,ML,0.0
2022-05-30,202205,124865093,1653538357445,99763709.0,118,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/MIXED FRUIT/1000ML/PBT,150.0,PBT,1000ML,,1653538357445-dabur nepal ltd--nepal-real fruit power.png,RECODING,5,3,99763709,35.21745,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MIXED FRUIT PET 1000 ML,PET,1000.000 ML,MIXED FRUIT,,1000.0,ML,150.0
2022-05-30,202205,124865093,1653540827048,51967.0,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN RUHSH,HYGEN RUHSH/MANGO/200ML/TPK,25.0,TPK,200ML ,,1653540827048-hygen packs nepal pvt ltd-nepal-hygen ruhsh.png,CROSS CODING,2,1,99764247,10.235267,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN RUHSH,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,25.0
2022-05-30,202205,124865093,1653540827048,51967.0,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN RUHSH,HYGEN RUHSH/MANGO/200ML/TPK,25.0,TPK,200ML ,,1653540827048-hygen packs nepal pvt ltd-nepal-hygen ruhsh.png,CROSS CODING,2,2,99763224,19.009586,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN MANIA,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,25.0
2022-05-30,202205,124865093,1653540827048,51967.0,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN RUHSH,HYGEN RUHSH/MANGO/200ML/TPK,25.0,TPK,200ML ,,1653540827048-hygen packs nepal pvt ltd-nepal-hygen ruhsh.png,CROSS CODING,2,3,51967,45.048737,118,HYGEN PACKS-INDIA,HYGEN,HYGEN RUHSH,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,0.0
2022-05-30,202205,124865093,1653537465733,99763710.0,118,MEGA FOODS & BEVERAGE-NEPAL,MEGA UTSAV,MEGA UTSAV/MANGO/250ML/PBT,40.0,PBT,250ML ,,1653537465733-mega foods - beverage-nepal-mega utsav.png,RECODING,5,1,99763710,30.3042,118,MEGA FOODS & BEVERAGE-NEPAL,MEGA,MEGA UTSAV,MANGO PET 250 ML,PET,250.000 ML,MANGO,,250.0,ML,40.0
2022-05-30,202205,124865093,1653537465733,99763710.0,118,MEGA FOODS & BEVERAGE-NEPAL,MEGA UTSAV,MEGA UTSAV/MANGO/250ML/PBT,40.0,PBT,250ML ,,1653537465733-mega foods - beverage-nepal-mega utsav.png,RECODING,5,2,99763735,35.989548,118,MEGA FOODS & BEVERAGE-NEPAL,MEGA,MEGA UTSAV,MANGO PET 1000 ML,PET,1000.000 ML,MANGO,,1000.0,ML,150.0
2022-05-30,202205,124865093,1653537465733,99763710.0,118,MEGA FOODS & BEVERAGE-NEPAL,MEGA UTSAV,MEGA UTSAV/MANGO/250ML/PBT,40.0,PBT,250ML ,,1653537465733-mega foods - beverage-nepal-mega utsav.png,RECODING,5,3,50049,45.281548,118,MEGA FOODS & BEVERAGE-NEPAL,MEGA,MEGA SMOOTH,MANGO PET 250 ML,PET,250.000 ML,MANGO,,250.0,ML,0.0
