t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2021-12-31,202112,126893914,1640860693761,99763004.0,123,SAPTARISHI SOAP INDS-NPL,RUCHI,RUCHI DETERGENT SOAP/100GM/EWP/SAPTARISHI SOAP INDS-NPL,10.0,EWP,100GM,,1640860693761-saptarishi soap inds-npl-ruchi.png,RECODING,5,1,99763004,125.540215,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,SAPTARISHI SOAP INDS-NPL,RUCHI,RUCHI,RUCHI-DETERGENT SOAP EWP 100 GM,EWRPK,100.000 GM,,,100.0,GM,10.0
2021-12-31,202112,126893914,1640860693761,99763004.0,123,SAPTARISHI SOAP INDS-NPL,RUCHI,RUCHI DETERGENT SOAP/100GM/EWP/SAPTARISHI SOAP INDS-NPL,10.0,EWP,100GM,,1640860693761-saptarishi soap inds-npl-ruchi.png,RECODING,5,2,99763517,130.20078,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,SAPTRISHI SOAP INDUSTRIES-NP,RUCHI,RUCHI,RUCHI-DETERGENT POWDER PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0
2021-12-31,202112,126893914,1640860693761,99763004.0,123,SAPTARISHI SOAP INDS-NPL,RUCHI,RUCHI DETERGENT SOAP/100GM/EWP/SAPTARISHI SOAP INDS-NPL,10.0,EWP,100GM,,1640860693761-saptarishi soap inds-npl-ruchi.png,RECODING,5,3,99764684,131.02023,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,SAPTRISHI SOAP INDUSTRIES-NP,RUCHI,RUCHI,RUCHI-DETERGENT POWDER PPH 500 GM,PLPCH,500.000 GM,,,500.0,GM,50.0
2021-12-31,202112,133176664,1640854266905,99762895.0,118,AQUA NEPAL BISLERI-NEPAL,HAYAT,AQUA ABE HAYAT PBT 1000 ML,25.0,PBT,1000 ML,,1640854266905-aqua nepal bisleri-nepal-hayat.png,RECODING,5,1,99762895,133.52487,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,AQUA NEPAL BISLERI-NEPAL,AQUA ABE HAYAT,AQUA ABE HAYAT,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
2021-12-31,202112,133176664,1640854266905,99762895.0,118,AQUA NEPAL BISLERI-NEPAL,HAYAT,AQUA ABE HAYAT PBT 1000 ML,25.0,PBT,1000 ML,,1640854266905-aqua nepal bisleri-nepal-hayat.png,RECODING,5,2,40120665,152.89444,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,BIRJUNJ FOOD INDUSTRIES-NEPAL,STAR AQUA,STAR AQUA,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
2021-12-31,202112,133176664,1640854266905,99762895.0,118,AQUA NEPAL BISLERI-NEPAL,HAYAT,AQUA ABE HAYAT PBT 1000 ML,25.0,PBT,1000 ML,,1640854266905-aqua nepal bisleri-nepal-hayat.png,RECODING,5,3,50790,155.10355,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,AQUA NEPAL BISLERI-NEPAL,GOOD DRINKS,GOOD DRINKS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
2021-12-31,202112,123582683,1640851670848,99762911.0,132,JASMINE HYGIENIC - NEPAL,CUDDLES PANTS OVER NIGHT,CUDDLES PANTS OVER NIGHT\52\ PCS,950.0,PPH,52PCS,New SKU,1640851670848-jasmine hygienic - nepal-cuddles pants over night.png,RECODING,5,1,99762911,142.14648,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,JASMINE HYGIENIC - NEPAL,CUDDLERS,CUDDLERS PANTS,CUDDLERS PANTS-OVERNITES MEDIUM (M) PPH 52 NOS,PLPCH,52.000 NO,,,52.0,NO,950.0
2021-12-31,202112,123582683,1640851670848,99762911.0,132,JASMINE HYGIENIC - NEPAL,CUDDLES PANTS OVER NIGHT,CUDDLES PANTS OVER NIGHT\52\ PCS,950.0,PPH,52PCS,New SKU,1640851670848-jasmine hygienic - nepal-cuddles pants over night.png,RECODING,5,2,99763061,142.54936,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,JASMINE HYGIENIC - NEPAL,CUDDLERS,CUDDLERS PANTS,CUDDLERS PANTS-OVERNITES LARGE(L) PPH 48 NOS,PLPCH,48.000 NO,,,48.0,NO,960.0
2021-12-31,202112,123582683,1640851670848,99762911.0,132,JASMINE HYGIENIC - NEPAL,CUDDLES PANTS OVER NIGHT,CUDDLES PANTS OVER NIGHT\52\ PCS,950.0,PPH,52PCS,New SKU,1640851670848-jasmine hygienic - nepal-cuddles pants over night.png,RECODING,5,3,99762657,143.64542,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,JASMINE HYGIENIC - NEPAL,CUDDLERS,CUDDLERS PANTS,CUDDLERS PANTS-OVERNITES LARGE(L) PPH 5 NOS,PLPCH,5.000 NO,,,5.0,NO,100.0
2021-12-31,202112,122528029,1640846910886,99762423.0,122,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2 IN 1,ACTIVE WHEEL 2 IN 1\750\GM,75.0,PPH,750GM,New SKU,1640846910886-r-m- chemicals nepal-active wheel 2 in 1.png,CROSS CODING,2,1,50274,174.82018,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,UNILEVER NEPAL LTD-NEPAL,WHEEL,WHEEL ACTIVE,WHEEL ACTIVE-2IN1 CLN FRS PPH 1000 GM+FR VIM BAR 85G,PLPCH,1000.000 GM,,,1000.0,GM,0.0
2021-12-31,202112,122528029,1640846910886,99762423.0,122,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2 IN 1,ACTIVE WHEEL 2 IN 1\750\GM,75.0,PPH,750GM,New SKU,1640846910886-r-m- chemicals nepal-active wheel 2 in 1.png,CROSS CODING,2,2,93020386,175.41217,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,UNILEVER NEPAL LTD-NEPAL,WHEEL,WHEEL ACTIVE,WHEEL ACTIVE-PPH 135 GMS,PLPCH,135.000 GM,,,135.0,GM,0.0
2021-12-31,202112,122528029,1640846910886,99762423.0,122,R.M. CHEMICALS NEPAL,ACTIVE WHEEL 2 IN 1,ACTIVE WHEEL 2 IN 1\750\GM,75.0,PPH,750GM,New SKU,1640846910886-r-m- chemicals nepal-active wheel 2 in 1.png,CROSS CODING,2,3,93021655,176.22675,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,UNILEVER NEPAL LTD-NEPAL,WHEEL,WHEEL ACTIVE,WHEEL ACTIVE-PPH 220 GMS,PLPCH,220.000 GM,,,220.0,GM,0.0
2021-12-31,202112,122528029,1640846311402,99762901.0,123,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI LAUNDRY SOAP,DHONI LAUNDRY SOAP \500\HM,100.0,PPH,500GM,New SKU,1640846311402-himgiri soap - chemicals-nepal-dhoni laundry soap.png,RECODING,5,1,93020576,81.79557,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI,DHONI,DHONI- PPH 400 GMS,PLPCH,400.000 GM,,,400.0,GM,0.0
2021-12-31,202112,122528029,1640846311402,99762901.0,123,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI LAUNDRY SOAP,DHONI LAUNDRY SOAP \500\HM,100.0,PPH,500GM,New SKU,1640846311402-himgiri soap - chemicals-nepal-dhoni laundry soap.png,RECODING,5,2,93062486,83.38494,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI,DHONI ULTRA,DHONI ULTRA- PPH 800 GM+95GM DHONI ORANGE SOAP,PLPCH,800.000 GM,,,800.0,GM,0.0
2021-12-31,202112,122528029,1640846311402,99762901.0,123,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI LAUNDRY SOAP,DHONI LAUNDRY SOAP \500\HM,100.0,PPH,500GM,New SKU,1640846311402-himgiri soap - chemicals-nepal-dhoni laundry soap.png,RECODING,5,3,49700,84.297485,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI SOAP & CHEMICALS-NEPAL,DHONI,DHONI,DHONI-LEMON & LAVENDER PPH 500 GM,PLPCH,500.000 GM,,,500.0,GM,0.0
2021-12-31,202112,130283152,1640584449197,,118,NESCAFE HAZELNUT ,NESCAFE ,NESCAFE,35.0,TPK,180ML,,1640584449197-nescafe hazelnut -nescafe .png,DELETE THE ITEM,1,1,99763541,140.24005,118,SOFT DRINKS-NP,SOFT DRINKS,MILK BASED DRINK,NESTLE INDIA LTD. - INDIA,NESCAFE,NESCAFE HAZELNUT,HAZELNUT TPK 180 ML,TPK,180.000 ML,HAZELNUT,,180.0,ML,75.0
2021-12-31,202112,130283152,1640584449197,,118,NESCAFE HAZELNUT ,NESCAFE ,NESCAFE,35.0,TPK,180ML,,1640584449197-nescafe hazelnut -nescafe .png,DELETE THE ITEM,1,2,99763480,192.72334,118,SOFT DRINKS-NP,SOFT DRINKS,MILK BASED DRINK,NESTLE INDIA LTD. - INDIA,NESCAFE,NESCAFE INTENSE CAFE,CAPPUCCINO TPK 180 ML,TPK,180.000 ML,CAPPUCCINO,,180.0,ML,75.0
2021-12-31,202112,130283152,1640584449197,,118,NESCAFE HAZELNUT ,NESCAFE ,NESCAFE,35.0,TPK,180ML,,1640584449197-nescafe hazelnut -nescafe .png,DELETE THE ITEM,1,3,99763479,199.3522,118,SOFT DRINKS-NP,SOFT DRINKS,MILK BASED DRINK,NESTLE INDIA LTD. - INDIA,NESCAFE,NESCAFE CHILLED LATTE,COFFEE & MILK TPK 180 ML,TPK,180.000 ML,COFFEE,,180.0,ML,75.0
2021-12-31,202112,123455987,1640676811319,99762902.0,123,NEPAL GRAMODHYOG PVT LTD-NP,NEPAL GRAMODHYOG HERB YUKT,NEPAL GRAMODHYOG HERB YUKT\150\GM,20.0,PPH,150GM,New SKU,1640676811319-nepal gramodhyog pvt ltd-np-nepal gramodhyog herb yukt.png,RECODING,5,1,51611,129.51007,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,NEPAL GRAMODHYOG PVT LTD-NP,NEPAL GRAMODHYOG,NEPAL GRAMODHYOG,NEPAL GRAMODHYOG-HERB YUKT ACTIVE PPH 500G,PLPCH,500.000 GM,,,500.0,GM,0.0
2021-12-31,202112,123455987,1640676811319,99762902.0,123,NEPAL GRAMODHYOG PVT LTD-NP,NEPAL GRAMODHYOG HERB YUKT,NEPAL GRAMODHYOG HERB YUKT\150\GM,20.0,PPH,150GM,New SKU,1640676811319-nepal gramodhyog pvt ltd-np-nepal gramodhyog herb yukt.png,RECODING,5,2,52456,130.93936,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,NEPAL GRAMODHYOG PVT LTD-NP,NEPAL GRAMODHYOG,NEPAL GRAMODHYOG,NEPAL GRAMODHYOG-HERB YUKT ACTIVE PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,0.0
2021-12-31,202112,123455987,1640676811319,99762902.0,123,NEPAL GRAMODHYOG PVT LTD-NP,NEPAL GRAMODHYOG HERB YUKT,NEPAL GRAMODHYOG HERB YUKT\150\GM,20.0,PPH,150GM,New SKU,1640676811319-nepal gramodhyog pvt ltd-np-nepal gramodhyog herb yukt.png,RECODING,5,3,51219,133.2127,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,NEPAL GRAMODHYOG PVT LTD-NP,NEPAL GRAMODHYOG,NEPAL GRAMODHYOG,NEPAL GRAMODHYOG-HERB YUKT PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,0.0
2021-12-31,202112,123455987,1640676367795,99762552.0,122,DINESH SOAP & HOUSEHOLD-NPL,DINESH 3 IN 1,DINESH 3 IN 1\500\GM,50.0,PPH,500GM,New SKU,1640676367795-dinesh soap - household-npl-dinesh 3 in 1.png,CROSS CODING,2,1,99762677,97.82086,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH 3IN1,DINESH 3IN1-PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,90.0
2021-12-31,202112,123455987,1640676367795,99762552.0,122,DINESH SOAP & HOUSEHOLD-NPL,DINESH 3 IN 1,DINESH 3 IN 1\500\GM,50.0,PPH,500GM,New SKU,1640676367795-dinesh soap - household-npl-dinesh 3 in 1.png,CROSS CODING,2,2,52198,99.08418,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH 3IN1,DINESH 3IN1-PPH 250 GM,PLPCH,250.000 GM,,,250.0,GM,0.0
2021-12-31,202112,123455987,1640676367795,99762552.0,122,DINESH SOAP & HOUSEHOLD-NPL,DINESH 3 IN 1,DINESH 3 IN 1\500\GM,50.0,PPH,500GM,New SKU,1640676367795-dinesh soap - household-npl-dinesh 3 in 1.png,CROSS CODING,2,3,99762676,99.84094,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH 3IN1,DINESH 3IN1-PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0
2021-12-31,202112,122592893,1640667976561,,131,SPRETE PANCHAKANYA MULTI PURPOSE,U&P HONEY,U & P / 500/GM,350.0,PPH,500GM,New SKU,1640667976561-sprete panchakanya multi purpose-u-p honey.png,PARKER FOR NEXT MONTH,999,1,99763016,105.61976,131,HONEY-NP,HONEY,HONEY,UPRETI & PANCHAKANYA MULTI PURPOSE-NP,U & P,U & P HONEY,U & P HONEY-PCN 500 GM,PLJAR,500.000 GM,,,500.0,GM,500.0
2021-12-31,202112,122592893,1640667976561,,131,SPRETE PANCHAKANYA MULTI PURPOSE,U&P HONEY,U & P / 500/GM,350.0,PPH,500GM,New SKU,1640667976561-sprete panchakanya multi purpose-u-p honey.png,PARKER FOR NEXT MONTH,999,2,99763620,115.16885,131,HONEY-NP,HONEY,HONEY,UPRETI & PANCHAKANYA MULTI PURPOSE-NP,U & P,U & P HONEY,U & P HONEY-PCN 1000 GM,PLJAR,1000.000 GM,,,1000.0,GM,1000.0
2021-12-31,202112,122592893,1640667976561,,131,SPRETE PANCHAKANYA MULTI PURPOSE,U&P HONEY,U & P / 500/GM,350.0,PPH,500GM,New SKU,1640667976561-sprete panchakanya multi purpose-u-p honey.png,PARKER FOR NEXT MONTH,999,3,99762371,190.65604,131,HONEY-NP,HONEY,HONEY,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HONEY SQUEEZY,DABUR HONEY SQUEEZY-PBT 400 GM,PLBOT,400.000 GM,,,400.0,GM,310.0
2022-01-01,202112,123453021,1640937304448,99762903.0,123,KWALITY CHEM PVT LTD-NEPAL,BISHAL 200GM,BISHAL \200\GM,40.0,PPH,200GM,New SKU,1640937304448-kwality chem pvt ltd-nepal-bishal 200gm.png,RECODING,5,1,47735,176.68086,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,KWALITY CHEM PVT LTD-NEPAL,GIV,GIV,GIV-EXCOTC BEAUTY DEO SOAP JASMNE PPH 35 GM,PLPCH,35.000 GM,,,35.0,GM,0.0
2022-01-01,202112,123453021,1640937304448,99762903.0,123,KWALITY CHEM PVT LTD-NEPAL,BISHAL 200GM,BISHAL \200\GM,40.0,PPH,200GM,New SKU,1640937304448-kwality chem pvt ltd-nepal-bishal 200gm.png,RECODING,5,2,99765327,180.7174,124,GUTKA,GUTKA,GUTKA,VIKAS CHEMICALS-NEPAL,SHUDH PLUS,SHUDH PLUS,2G GUTKA,PLAST,2G,REGULAR,,2.0,GM,5.0
2022-01-01,202112,123453021,1640937304448,99762903.0,123,KWALITY CHEM PVT LTD-NEPAL,BISHAL 200GM,BISHAL \200\GM,40.0,PPH,200GM,New SKU,1640937304448-kwality chem pvt ltd-nepal-bishal 200gm.png,RECODING,5,3,99763157,190.18712,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,KWALITY CHEM PVT LTD-NEPAL,READY,READY,READY-COMPLETE CLEAN PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0
2022-01-01,202112,132325971,1640938482551,99762896.0,118,BHAIRAV DRINKING WATER-NEPAL,V.D.W,AQUA V.D.W ,25.0,PBT,1000 ML,,1640938482551-bhairav drinking water-nepal-v-d-w.png,RECODING,5,1,99762896,96.330864,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,BHAIRAV DRINKING WATER-NEPAL,AQUA V.D.W,AQUA V.D.W,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
2022-01-01,202112,132325971,1640938482551,99762896.0,118,BHAIRAV DRINKING WATER-NEPAL,V.D.W,AQUA V.D.W ,25.0,PBT,1000 ML,,1640938482551-bhairav drinking water-nepal-v-d-w.png,RECODING,5,2,99762505,107.72561,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,BHAIRAV DRINKING WATER-NEPAL,AQUA BHAIRAV PURA,AQUA BHAIRAV PURA,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0
2022-01-01,202112,132325971,1640938482551,99762896.0,118,BHAIRAV DRINKING WATER-NEPAL,V.D.W,AQUA V.D.W ,25.0,PBT,1000 ML,,1640938482551-bhairav drinking water-nepal-v-d-w.png,RECODING,5,3,99764964,126.42087,118,SOFT DRINKS-NP,PACKAGED WATER,PACKAGED WATER,BHAIRAV BEVERAGE UDHYOG-NEPAL,H2O,H2O,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
2022-01-01,202112,128296706,1640941846703,99762891.0,123,RSPL LTD-INDIA,GHADI,GHADI/165GM/EWP,20.0,EWP,165GM,,1640941846703-rspl ltd-india-ghadi.png,CROSS CODING,2,1,48378,176.71822,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,RSPL LTD-INDIA,GHADI,GHADI,GHADI-PPH 165 GMS,PLPCH,165.000 GM,,,165.0,GM,0.0
2022-01-01,202112,128296706,1640941846703,99762891.0,123,RSPL LTD-INDIA,GHADI,GHADI/165GM/EWP,20.0,EWP,165GM,,1640941846703-rspl ltd-india-ghadi.png,CROSS CODING,2,2,93027361,176.77457,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,RSPL LTD-INDIA,GHADI,GHADI,GHADI-PPH 170 GMS,PLPCH,170.000 GM,,,170.0,GM,0.0
2022-01-01,202112,128296706,1640941846703,99762891.0,123,RSPL LTD-INDIA,GHADI,GHADI/165GM/EWP,20.0,EWP,165GM,,1640941846703-rspl ltd-india-ghadi.png,CROSS CODING,2,3,93021072,178.3651,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,RSPL LTD-INDIA,GHADI,GHADI,GHADI- PPH 105 GMS,PLPCH,105.000 GM,,,105.0,GM,0.0
2022-01-01,202112,124769721,1640939643973,99762898.0,122,RSPL LTD-INDIA,GHADI,GHADI/125GM/PPH,16.0,PPH,125GM ,,1640939643973-rspl ltd-india-ghadi.png,RECODING,5,1,53062,152.41959,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,RSPL LTD-INDIA,GHADI,GHADI,GHADI-PPH 145 GM,PLPCH,145.000 GM,,,145.0,GM,0.0
2022-01-01,202112,124769721,1640939643973,99762898.0,122,RSPL LTD-INDIA,GHADI,GHADI/125GM/PPH,16.0,PPH,125GM ,,1640939643973-rspl ltd-india-ghadi.png,RECODING,5,2,53281,152.41959,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,RSPL LTD-INDIA,GHADI,GHADI,GHADI-PPH 145 GM,PLPCH,145.000 GM,,,145.0,GM,0.0
2022-01-01,202112,124769721,1640939643973,99762898.0,122,RSPL LTD-INDIA,GHADI,GHADI/125GM/PPH,16.0,PPH,125GM ,,1640939643973-rspl ltd-india-ghadi.png,RECODING,5,3,99762898,156.22507,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,RSPL LTD-INDIA,GHADI,GHADI,GHADI-PPH 125 GMS,PLPCH,125.000 GM,,,125.0,GM,16.0
2022-01-01,202112,124769721,1640939408970,99762894.0,106,HIMADRI FOOD-NEPAL,PRAN KOKO,PRAN KOKO/MILK LOLLIPOP/10GM/PPH,5.0,PPH,10GM,,1640939408970-himadri food-nepal-pran koko.png,RECODING,5,1,99762894,97.8958,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,HIMADRI FOOD-NEPAL,PRAN,PRAN KOKO,PRAN KOKO-MILK LOLLIPOP EWP 10 GM,EWRPK,10.000 GM,MILK,,10.0,GM,5.0
2022-01-01,202112,124769721,1640939408970,99762894.0,106,HIMADRI FOOD-NEPAL,PRAN KOKO,PRAN KOKO/MILK LOLLIPOP/10GM/PPH,5.0,PPH,10GM,,1640939408970-himadri food-nepal-pran koko.png,RECODING,5,2,99764869,98.87526,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,HIMADRI FOOD-NEPAL,PRAN,PRAN KOKO,PRAN KOKO-MILK LOLLIPOP PCN 1000 GM,PLJAR,1000.000 GM,MILK,,1000.0,GM,430.0
2022-01-01,202112,124769721,1640939408970,99762894.0,106,HIMADRI FOOD-NEPAL,PRAN KOKO,PRAN KOKO/MILK LOLLIPOP/10GM/PPH,5.0,PPH,10GM,,1640939408970-himadri food-nepal-pran koko.png,RECODING,5,3,49476,115.42576,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,HIMADRI FOOD-NEPAL,PRAN,PRAN KOKO,PRAN KOKO-COCONUT EWP 10 GM,EWRPK,10.000 GM,COCONUT,,10.0,GM,0.0
2022-01-01,202112,124769721,1640937121342,99762899.0,122,NEPAL CHEM-NEPAL,SUN ULTRA,SUN ULTRA/200GM/PPH,20.0,PPH,200GM ,,1640937121342-nepal chem-nepal-sun ultra.png,RECODING,5,1,99762899,170.43623,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,NEPAL CHEM-NEPAL,SUN ULTRA,SUN ULTRA,SUN ULTRA-DETERGENT POWDER PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0
2022-01-01,202112,124769721,1640937121342,99762899.0,122,NEPAL CHEM-NEPAL,SUN ULTRA,SUN ULTRA/200GM/PPH,20.0,PPH,200GM ,,1640937121342-nepal chem-nepal-sun ultra.png,RECODING,5,2,99762547,176.11932,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,NEPAL CHEM-NEPAL,SUN ULTRA,SUN ULTRA,SUN ULTRA-DETERGENT POWDER PPH 250 GM,PLPCH,250.000 GM,,,250.0,GM,20.0
2022-01-01,202112,124769721,1640937121342,99762899.0,122,NEPAL CHEM-NEPAL,SUN ULTRA,SUN ULTRA/200GM/PPH,20.0,PPH,200GM ,,1640937121342-nepal chem-nepal-sun ultra.png,RECODING,5,3,99762548,181.20381,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,NEPAL CHEM-NEPAL,SUN ULTRA,SUN ULTRA,SUN ULTRA-DETERGENT POWDER PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,90.0
2022-01-01,202112,124769721,1640937296601,99762900.0,122,SNEHA SOAP & CHEMICAL INDUSTRIES-NEPAL,SNEHA'S NATURE,SNEHAS NATURE/DETERGENT POWDER/200GM/PPH,20.0,PPH,200GM ,,1640937296601-sneha soap - chemical industries-nepal-sneha-s nature.png,RECODING,5,1,99762900,74.52736,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,SNEHA SOAP & CHEMICAL INDUSTRIES-NEPAL,SNEHA'S,SNEHA'S NATURE,SNEHA'S NATURE-PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0
2022-01-01,202112,124769721,1640937296601,99762900.0,122,SNEHA SOAP & CHEMICAL INDUSTRIES-NEPAL,SNEHA'S NATURE,SNEHAS NATURE/DETERGENT POWDER/200GM/PPH,20.0,PPH,200GM ,,1640937296601-sneha soap - chemical industries-nepal-sneha-s nature.png,RECODING,5,2,99762679,78.84264,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,SNEHA SOAP & CHEMICAL INDUSTRIES-NEPAL,SNEHA'S,SNEHA'S NATURE,SNEHA'S NATURE-PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,90.0
2022-01-01,202112,124769721,1640937296601,99762900.0,122,SNEHA SOAP & CHEMICAL INDUSTRIES-NEPAL,SNEHA'S NATURE,SNEHAS NATURE/DETERGENT POWDER/200GM/PPH,20.0,PPH,200GM ,,1640937296601-sneha soap - chemical industries-nepal-sneha-s nature.png,RECODING,5,3,99763021,79.727234,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,SNEHA SOAP & CHEMICAL INDUSTRIES-NEPAL,SNEHA'S,SNEHA'S NATURE,SNEHA'S NATURE-PPH 500 GM,PLPCH,500.000 GM,,,500.0,GM,60.0
2022-01-01,202112,124631722,1640934002886,99762904.0,123,MAHASHAKTI SOAP & CHEM.- NEPAL,DANFE,DANFE PURE SOAP/100GM/PPH,20.0,PPH,100GM ,,1640934002886-mahashakti soap - chem-- nepal-danfe.png,RECODING,5,1,99763647,106.39523,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,MAHASHAKTI SOAP & CHEM.- NEPAL,DANFE,DANFE,DANFE-PURE SOAP PPH 150 GM,PLPCH,150.000 GM,,,150.0,GM,30.0
2022-01-01,202112,124631722,1640934002886,99762904.0,123,MAHASHAKTI SOAP & CHEM.- NEPAL,DANFE,DANFE PURE SOAP/100GM/PPH,20.0,PPH,100GM ,,1640934002886-mahashakti soap - chem-- nepal-danfe.png,RECODING,5,2,99762651,106.682175,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,MAHASHAKTI SOAP & CHEM.- NEPAL,DANFE,DANFE,DANFE-PURE SOAP PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,40.0
2022-01-01,202112,124631722,1640934002886,99762904.0,123,MAHASHAKTI SOAP & CHEM.- NEPAL,DANFE,DANFE PURE SOAP/100GM/PPH,20.0,PPH,100GM ,,1640934002886-mahashakti soap - chem-- nepal-danfe.png,RECODING,5,3,99764049,107.034225,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,MAHASHAKTI SOAP & CHEM.- NEPAL,DANFE,DANFE,DANFE-PURE SOAP PPH 3*150 GM [450 GM] ,PLPCH,150.000 GM,,,450.0,GM,100.0
2022-01-01,202112,124631722,1640933891355,,123,MAHASHAKTI SOAP & CHEM.- NEPAL,HIMKAN ,HIMKAN/100GM/UNWRP/,20.0,UNWRP ,100GM ,,1640933891355-mahashakti soap - chem-- nepal-himkan .png,PARKER FOR NEXT MONTH,999,1,51319,101.545975,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,MAHASHAKTI SOAP & CHEM.- NEPAL,ICARE,ICARE,ICARE-HEALTH SOAP NATURAL EWP 70 GM,EWRPK,70.000 GM,,,70.0,GM,0.0
