t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2022-02-01,202201,124771648,1643618596059,99763017.0,110,PREM HENNA PVT LTD-INDIA,NISHA CREAM HAIR COLOUR DARK BLONDE 7. 0,NISHA CREAM DARK BLONDE 7.0\20GM+30ML,50.0,PPH,20GM 30ML,New SKU,1643618596059-prem henna pvt ltd-india-nisha cream hair colour dark blonde 7- 0.png,RECODING,5,2,54543,71.84644,110,HAIR DYES-NP,CREAM,BASIC CREAM,PREM HENNA PVT LTD-INDIA,NISHA,NISHA,NISHA-8.1 GOLDEN BLONDE COLRN 20G PPH 50 ML,PLPCH,50.000 ML,,GOLDEN BLONDE,50.0,ML,0.0
2022-02-01,202201,124771648,1643618596059,99763017.0,110,PREM HENNA PVT LTD-INDIA,NISHA CREAM HAIR COLOUR DARK BLONDE 7. 0,NISHA CREAM DARK BLONDE 7.0\20GM+30ML,50.0,PPH,20GM 30ML,New SKU,1643618596059-prem henna pvt ltd-india-nisha cream hair colour dark blonde 7- 0.png,RECODING,5,3,48244,79.72847,110,HAIR DYES-NP,CREAM,BASIC CREAM,PREM HENNA PVT LTD-INDIA,NISHA,NISHA COLOR SURE,NISHA COLOR SURE-1.5 LIGHT BLACK PPH 40 GM CLRNT 20ML,PLPCH,40.000 GM,,BLACK,40.0,GM,0.0
2022-02-01,202201,124771648,1643619276012,99763018.0,110,PREM HENNA PVT LTD-INDIA,NISHA  HAIR CREAM,NEETA HAIR HENNA\50\GM,50.0,PPH,50GM,New SKU,1643619276012-prem henna pvt ltd-india-nisha  hair cream.png,RECODING,5,1,54543,97.91998,110,HAIR DYES-NP,CREAM,BASIC CREAM,PREM HENNA PVT LTD-INDIA,NISHA,NISHA,NISHA-8.1 GOLDEN BLONDE COLRN 20G PPH 50 ML,PLPCH,50.000 ML,,GOLDEN BLONDE,50.0,ML,0.0
2022-02-01,202201,124771648,1643619276012,99763018.0,110,PREM HENNA PVT LTD-INDIA,NISHA  HAIR CREAM,NEETA HAIR HENNA\50\GM,50.0,PPH,50GM,New SKU,1643619276012-prem henna pvt ltd-india-nisha  hair cream.png,RECODING,5,2,99763017,103.115234,110,HAIR DYES-NP,CREAM,BASIC CREAM,PREM HENNA PVT LTD-INDIA,NISHA,NISHA,NISHA-7.0 DARK BLONDE COLRN 20G PPH 50 ML,PLPCH,50.000 ML,,DARK BLONDE,50.0,ML,50.0
2022-02-01,202201,124771648,1643619276012,99763018.0,110,PREM HENNA PVT LTD-INDIA,NISHA  HAIR CREAM,NEETA HAIR HENNA\50\GM,50.0,PPH,50GM,New SKU,1643619276012-prem henna pvt ltd-india-nisha  hair cream.png,RECODING,5,3,47475,108.306656,110,HAIR DYES-NP,CREAM,BASIC CREAM,PREM HENNA PVT LTD-INDIA,NISHA,NISHA,NISHA-5 LIGHT BROWN COLRNT 20G PPH 40 GM,PLPCH,40.000 GM,,LIGHT BROWN,40.0,GM,0.0
2022-02-01,202201,123455987,1643607898409,99763051.0,123,SHIVA SHAKTI OIL&SOAP P LTD-NP,SWIFT 200 GM,SWIFT\200\GM,40.0,200GM,PPH,New SKU,1643607898409-shiva shakti oil-soap p ltd-np-swift 200 gm.png,RECODING,5,1,51615,158.6395,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,SHIVA SHAKTI SOAP - NEPAL,RICH,RICH,RICH-PPH 250 GMS,PLPCH,250.000 GM,,,250.0,GM,0.0
2022-02-01,202201,123455987,1643607898409,99763051.0,123,SHIVA SHAKTI OIL&SOAP P LTD-NP,SWIFT 200 GM,SWIFT\200\GM,40.0,200GM,PPH,New SKU,1643607898409-shiva shakti oil-soap p ltd-np-swift 200 gm.png,RECODING,5,2,92512627,159.04518,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,HIMALAYAN SOAP & CHEM.- NEPAL,SHAKTI,SHAKTI HEALTH SOAP,SHAKTI HEALTH SOAP-EWP 150 GMS,EWRPK,150.000 GM,,,150.0,GM,0.0
2022-02-01,202201,123455987,1643607898409,99763051.0,123,SHIVA SHAKTI OIL&SOAP P LTD-NP,SWIFT 200 GM,SWIFT\200\GM,40.0,200GM,PPH,New SKU,1643607898409-shiva shakti oil-soap p ltd-np-swift 200 gm.png,RECODING,5,3,99763051,160.07239,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,WASHING CAKE,SHIVA SHAKTI OIL&SOAP P LTD-NP,SWIFT,SWIFT,SWIFT-LAUNDRY SOAP PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,40.0
2022-02-01,202201,435872910189,1643615789614,99762894.0,106,HIMADRI FOODS PVT.LTD.NEPAL,KOKO MILK LOLLIPOP,KOKO MILK LOLLIPOP/ PRAN/GM 10/PPH/RS 5,5.0,PPH,GM 10,,1643615789614-himadri foods pvt-ltd-nepal-koko milk lollipop.png,CROSS CODING,2,1,99762894,93.98681,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,HIMADRI FOOD-NEPAL,PRAN,PRAN KOKO,PRAN KOKO-MILK LOLLIPOP EWP 10 GM,EWRPK,10.000 GM,MILK,,10.0,GM,5.0
2022-02-01,202201,435872910189,1643615789614,99762894.0,106,HIMADRI FOODS PVT.LTD.NEPAL,KOKO MILK LOLLIPOP,KOKO MILK LOLLIPOP/ PRAN/GM 10/PPH/RS 5,5.0,PPH,GM 10,,1643615789614-himadri foods pvt-ltd-nepal-koko milk lollipop.png,CROSS CODING,2,2,99764869,97.85857,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,HIMADRI FOOD-NEPAL,PRAN,PRAN KOKO,PRAN KOKO-MILK LOLLIPOP PCN 1000 GM,PLJAR,1000.000 GM,MILK,,1000.0,GM,430.0
2022-02-01,202201,435872910189,1643615789614,99762894.0,106,HIMADRI FOODS PVT.LTD.NEPAL,KOKO MILK LOLLIPOP,KOKO MILK LOLLIPOP/ PRAN/GM 10/PPH/RS 5,5.0,PPH,GM 10,,1643615789614-himadri foods pvt-ltd-nepal-koko milk lollipop.png,CROSS CODING,2,3,49476,117.45919,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,HIMADRI FOOD-NEPAL,PRAN,PRAN KOKO,PRAN KOKO-COCONUT EWP 10 GM,EWRPK,10.000 GM,COCONUT,,10.0,GM,0.0
2022-02-02,202202,125959303,1643691698611,99763031.0,122,NEPCHEM GROUP-NEPAL,NEP-X LITE,NEP-X LITE/ADVANCED/1000GM/PPH,110.0,PPH,1000GM ,,1643691698611-nepchem group-nepal-nep-x lite.png,RECODING,5,1,99763031,158.17029,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,NEPCHEM GROUP-NEPAL,NEP-X,NEP-X,NEP-X-LITE PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,110.0
2022-02-02,202202,125959303,1643691698611,99763031.0,122,NEPCHEM GROUP-NEPAL,NEP-X LITE,NEP-X LITE/ADVANCED/1000GM/PPH,110.0,PPH,1000GM ,,1643691698611-nepchem group-nepal-nep-x lite.png,RECODING,5,2,51864,178.27353,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,NEPCHEM GROUP-NEPAL,NEP-X,NEP-X,NEP-X-PREMIUM PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,0.0
