t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2022-10-17,202210,128421590,1665901622932,99764247.0,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN RUHSH,HYGEN RUHSH/MANGO/200ML/TPK,25.0,200ML ,TPK,,1665901622932-hygen packs nepal pvt ltd-nepal-hygen ruhsh.png,RECODING,5,1,99764247,89.40607,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN RUHSH,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,25.0
2022-10-17,202210,128421590,1665901622932,99764247.0,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN RUHSH,HYGEN RUHSH/MANGO/200ML/TPK,25.0,200ML ,TPK,,1665901622932-hygen packs nepal pvt ltd-nepal-hygen ruhsh.png,RECODING,5,2,99763224,94.30506,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN MANIA,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,25.0
2022-10-17,202210,128421590,1665901622932,99764247.0,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN RUHSH,HYGEN RUHSH/MANGO/200ML/TPK,25.0,200ML ,TPK,,1665901622932-hygen packs nepal pvt ltd-nepal-hygen ruhsh.png,RECODING,5,3,99763844,107.404785,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA,MANIA MAGIC,MANGO TPK 180 ML+20 ML FREE,TPK,180.000 ML,MANGO,,200.0,ML,25.0
2022-10-17,202210,124617403,1665901622932,99764247.0,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN RUHSH,HYGEN RUHSH/MANGO/200ML/TPK,25.0,200ML ,TPK,,1665901622932-hygen packs nepal pvt ltd-nepal-hygen ruhsh.png,RECODING,5,1,99764247,89.40607,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN RUHSH,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,25.0
2022-10-17,202210,124617403,1665901622932,99764247.0,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN RUHSH,HYGEN RUHSH/MANGO/200ML/TPK,25.0,200ML ,TPK,,1665901622932-hygen packs nepal pvt ltd-nepal-hygen ruhsh.png,RECODING,5,2,99763224,94.30506,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN MANIA,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,25.0
2022-10-17,202210,124617403,1665901622932,99764247.0,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN RUHSH,HYGEN RUHSH/MANGO/200ML/TPK,25.0,200ML ,TPK,,1665901622932-hygen packs nepal pvt ltd-nepal-hygen ruhsh.png,RECODING,5,3,99763844,107.404785,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA,MANIA MAGIC,MANGO TPK 180 ML+20 ML FREE,TPK,180.000 ML,MANGO,,200.0,ML,25.0
2022-10-17,202210,112773162,1665902019255,99764248.0,118,NESTLE INDIA LTD. - INDIA,MILO,MILO\SOFT DRINKS\NESTLE\180\TPK,70.0,TPK,180ML,New SKU,1665902019255-nestle india ltd- - india-milo.png,RECODING,5,1,99764248,67.888954,118,SOFT DRINKS-NP,SOFT DRINKS,MILK BASED DRINK,NESTLE INDIA LTD. - INDIA,NESTLE,NESTLE MILO,COCOA-MALT MILK TPK 180 ML,TPK,180.000 ML,COCOA-MALT MILK,,180.0,ML,70.0
2022-10-17,202210,112773162,1665902019255,99764248.0,118,NESTLE INDIA LTD. - INDIA,MILO,MILO\SOFT DRINKS\NESTLE\180\TPK,70.0,TPK,180ML,New SKU,1665902019255-nestle india ltd- - india-milo.png,RECODING,5,2,99763480,94.45485,118,SOFT DRINKS-NP,SOFT DRINKS,MILK BASED DRINK,NESTLE INDIA LTD. - INDIA,NESCAFE,NESCAFE INTENSE CAFE,CAPPUCCINO TPK 180 ML,TPK,180.000 ML,CAPPUCCINO,,180.0,ML,75.0
2022-10-17,202210,112773162,1665902019255,99764248.0,118,NESTLE INDIA LTD. - INDIA,MILO,MILO\SOFT DRINKS\NESTLE\180\TPK,70.0,TPK,180ML,New SKU,1665902019255-nestle india ltd- - india-milo.png,RECODING,5,3,99763479,98.0432,118,SOFT DRINKS-NP,SOFT DRINKS,MILK BASED DRINK,NESTLE INDIA LTD. - INDIA,NESCAFE,NESCAFE CHILLED LATTE,COFFEE & MILK TPK 180 ML,TPK,180.000 ML,COFFEE,,180.0,ML,75.0
2022-10-21,202210,233775810127,1666258676346,99764249.0,106,SHRI SHYAM CONFECTIONERY-INDIA ,PULPES,PULPES\3GM\PPH\TWIST ,0.8,PPH,3GM,,1666258676346-shri shyam confectionery-india -pulpes.png,RECODING,5,1,99764249,109.800735,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,SHRI SHYAM CONFECTIONERY-INDIA,PULPES,PULPES TWIST,PULPES TWIST-MANGO PPH 3 GM,PLPCH,3.000 GM,MANGO,,3.0,GM,1.0
2022-10-21,202210,233775810127,1666258676346,99764249.0,106,SHRI SHYAM CONFECTIONERY-INDIA ,PULPES,PULPES\3GM\PPH\TWIST ,0.8,PPH,3GM,,1666258676346-shri shyam confectionery-india -pulpes.png,RECODING,5,2,99764060,151.0524,106,CONFECTIONERY-NP,DIGESTIVE CANDIES,DIGESTIVE CANDIES,SARAS HOME PRODUTS-INDIA,HAZAM MAZZA,HAZAM MAZZA,HAZAM MAZZA-CHURAN KI GOLI PPH 3 GM,PLPCH,3.000 GM,UNSPECIFIED,,3.0,GM,2.0
2022-10-21,202210,233775810127,1666258676346,99764249.0,106,SHRI SHYAM CONFECTIONERY-INDIA ,PULPES,PULPES\3GM\PPH\TWIST ,0.8,PPH,3GM,,1666258676346-shri shyam confectionery-india -pulpes.png,RECODING,5,3,47301,159.75041,106,CONFECTIONERY-NP,CHEWING GUMS,CHEWING GUMS,MAHALAXMI PRODUCTS-INDIA,A-1,A-1 SUPER,A-1 SUPER-MINT PPH 3.3 GM,PLPCH,3.300 GM,MINT,,3.3,GM,0.0
2022-10-21,202210,233775810125,1666257999640,99764263.0,118,JB-JAGDALE INDUSTRIES PVT.LTD INDIA ,ORSL,ORSL\200ML\TPK\APPLE DRINK,67.2,TPK,200ML,,1666257999640-jagdale industries pvt-ltd india -orsl.png,RECODING,5,1,99764263,120.66076,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,JOHNSON & JOHNSON - INDIA,ORSL,ORSL APPLE DRINK,APPLE TPK 200 ML,TPK,200.000 ML,APPLE,,200.0,ML,70.0
2022-10-21,202210,233775810125,1666257999640,99764263.0,118,JB-JAGDALE INDUSTRIES PVT.LTD INDIA ,ORSL,ORSL\200ML\TPK\APPLE DRINK,67.2,TPK,200ML,,1666257999640-jagdale industries pvt-ltd india -orsl.png,RECODING,5,2,46784,141.24567,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,MANPASAND AGRO FOOD LTD-INDIA,MANPASAND,MANPASAND,APPLE SIP TPK 200ML,TPK,200.000 ML,APPLE,,200.0,ML,0.0
2022-10-21,202210,233775810125,1666257999640,99764263.0,118,JB-JAGDALE INDUSTRIES PVT.LTD INDIA ,ORSL,ORSL\200ML\TPK\APPLE DRINK,67.2,TPK,200ML,,1666257999640-jagdale industries pvt-ltd india -orsl.png,RECODING,5,3,20125281,143.42584,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,TULYA BEVERAGE PVT LTD-INDIA,MOH,MOH APPLE DRINK,APPLE CAN 240 ML,CAN,240.000 ML,APPLE,,240.0,ML,0.0
2022-10-21,202210,233775810076,1666257999640,99764263.0,118,JAGDALE INDUSTRIES PVT.LTD INDIA ,ORSL,ORSL\200ML\TPK\APPLE DRINK,67.2,TPK,200ML,,1666257999640-jagdale industries pvt-ltd india -orsl.png,RECODING,5,1,99764263,128.69836,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,JOHNSON & JOHNSON - INDIA,ORSL,ORSL APPLE DRINK,APPLE TPK 200 ML,TPK,200.000 ML,APPLE,,200.0,ML,70.0
2022-10-21,202210,233775810076,1666257999640,99764263.0,118,JAGDALE INDUSTRIES PVT.LTD INDIA ,ORSL,ORSL\200ML\TPK\APPLE DRINK,67.2,TPK,200ML,,1666257999640-jagdale industries pvt-ltd india -orsl.png,RECODING,5,2,46784,145.45093,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,MANPASAND AGRO FOOD LTD-INDIA,MANPASAND,MANPASAND,APPLE SIP TPK 200ML,TPK,200.000 ML,APPLE,,200.0,ML,0.0
2022-10-21,202210,233775810076,1666257999640,99764263.0,118,JAGDALE INDUSTRIES PVT.LTD INDIA ,ORSL,ORSL\200ML\TPK\APPLE DRINK,67.2,TPK,200ML,,1666257999640-jagdale industries pvt-ltd india -orsl.png,RECODING,5,3,20125281,147.5005,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,TULYA BEVERAGE PVT LTD-INDIA,MOH,MOH APPLE DRINK,APPLE CAN 240 ML,CAN,240.000 ML,APPLE,,240.0,ML,0.0
2022-10-21,202210,116278485,1666245835004,,118,AGRO THAI FOODS PVT LTD-NEPAL,ICED TEA,ICED TEA\SOFT DRINKS\AGRO THAI\250ML\PBT,45.0,PBT,250ML,New SKU,1666245835004-agro thai foods pvt ltd-nepal-iced tea.png,DELETE THE ITEM,1,1,99764200,90.22471,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY,ICEEY JEERA COLA,PET 250 ML,PET,250.000 ML,JEERA,,250.0,ML,40.0
2022-10-21,202210,116278485,1666245835004,,118,AGRO THAI FOODS PVT LTD-NEPAL,ICED TEA,ICED TEA\SOFT DRINKS\AGRO THAI\250ML\PBT,45.0,PBT,250ML,New SKU,1666245835004-agro thai foods pvt ltd-nepal-iced tea.png,DELETE THE ITEM,1,2,99762464,93.87324,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY,ICEEY COLA,PET 250 ML,PET,250.000 ML,COLA,,250.0,ML,40.0
2022-10-21,202210,116278485,1666245835004,,118,AGRO THAI FOODS PVT LTD-NEPAL,ICED TEA,ICED TEA\SOFT DRINKS\AGRO THAI\250ML\PBT,45.0,PBT,250ML,New SKU,1666245835004-agro thai foods pvt ltd-nepal-iced tea.png,DELETE THE ITEM,1,3,99762493,97.13922,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY,ICEEY MINTA ORANGE,PET 250 ML,PET,250.000 ML,ORANGE,,250.0,ML,40.0
2022-10-21,202210,124683707,1666244192239,99764256.0,122,DINESH SOAP & HOUSEHOLD-NPL,DINESH SHAKTI ,DINESH SHAKTI/500GM/PPH,70.0,PPH,500GM ,,1666244192239-dinesh soap - household-npl-dinesh shakti .png,RECODING,5,1,99762923,106.89386,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH SHAKTI,DINESH SHAKTI-PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,125.0
2022-10-21,202210,124683707,1666244192239,99764256.0,122,DINESH SOAP & HOUSEHOLD-NPL,DINESH SHAKTI ,DINESH SHAKTI/500GM/PPH,70.0,PPH,500GM ,,1666244192239-dinesh soap - household-npl-dinesh shakti .png,RECODING,5,2,99764256,109.47127,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH SHAKTI,DINESH SHAKTI-DETERGENT POWDER PPH 500 GM,PLPCH,500.000 GM,,,500.0,GM,70.0
2022-10-21,202210,124683707,1666244192239,99764256.0,122,DINESH SOAP & HOUSEHOLD-NPL,DINESH SHAKTI ,DINESH SHAKTI/500GM/PPH,70.0,PPH,500GM ,,1666244192239-dinesh soap - household-npl-dinesh shakti .png,RECODING,5,3,99762677,111.53311,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH 3IN1,DINESH 3IN1-PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,90.0
2022-10-21,202210,124683707,1666244735265,99764257.0,122,PRABHU SOAP INDUSTRIES-NEPAL,GHODAGHODI 3IN1,GHODAGHODI 3IN1/OXIPOWER/500GM/PPH,50.0,PPH,500GM ,,1666244735265-prabhu soap industries-nepal-ghodaghodi 3in1.png,RECODING,5,1,99764257,111.69014,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,PRABHU SOAP INDUSTRIES-NEPAL,GHODAGHODI,GHODAGHODI,GHODAGHODI-3 IN 1 OXIPOWER PPH 500 GM,PLPCH,500.000 GM,,,500.0,GM,50.0
2022-10-21,202210,124683707,1666244735265,99764257.0,122,PRABHU SOAP INDUSTRIES-NEPAL,GHODAGHODI 3IN1,GHODAGHODI 3IN1/OXIPOWER/500GM/PPH,50.0,PPH,500GM ,,1666244735265-prabhu soap industries-nepal-ghodaghodi 3in1.png,RECODING,5,2,99764047,112.908585,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,PRABHU SOAP INDUSTRIES-NEPAL,GHODAGHODI,GHODAGHODI,GHODAGHODI-OXIPOWER PPH 220 GM,PLPCH,220.000 GM,,,220.0,GM,20.0
2022-10-21,202210,124683707,1666244735265,99764257.0,122,PRABHU SOAP INDUSTRIES-NEPAL,GHODAGHODI 3IN1,GHODAGHODI 3IN1/OXIPOWER/500GM/PPH,50.0,PPH,500GM ,,1666244735265-prabhu soap industries-nepal-ghodaghodi 3in1.png,RECODING,5,3,99763718,115.8273,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,PRABHU SOAP INDUSTRIES-NEPAL,GHODAGHODI,GHODAGHODI,GHODAGHODI-OXIPOWER PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,100.0
2022-10-21,202210,124683707,1666243147612,99764255.0,121,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI DANT KANTI,PATANJALI DANT KANTI/NATURAL/100GM/TUBE,75.0,TUBE,100GM ,,1666243147612-patanjali ayurved pvt ltd-nepal-patanjali dant kanti.png,RECODING,5,1,99764255,144.28284,121,TOOTH PASTE-NP,TOOTH PASTE,CREAM,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI,PATANJALI DANT KANTI,PATANJALI DANT KANTI-NATURAL TUBE 100 GM,TUBE,100.000 GM,,,100.0,GM,75.0
2022-10-21,202210,124683707,1666243147612,99764255.0,121,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI DANT KANTI,PATANJALI DANT KANTI/NATURAL/100GM/TUBE,75.0,TUBE,100GM ,,1666243147612-patanjali ayurved pvt ltd-nepal-patanjali dant kanti.png,RECODING,5,2,53329,145.69699,121,TOOTH PASTE-NP,TOOTH PASTE,CREAM,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI,PATANJALI DANT KANTI,PATANJALI DANT KANTI-MEDICATED TUBE 100 GM,TUBE,100.000 GM,,,100.0,GM,0.0
2022-10-21,202210,124683707,1666243147612,99764255.0,121,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI DANT KANTI,PATANJALI DANT KANTI/NATURAL/100GM/TUBE,75.0,TUBE,100GM ,,1666243147612-patanjali ayurved pvt ltd-nepal-patanjali dant kanti.png,RECODING,5,3,99764426,145.93605,121,TOOTH PASTE-NP,TOOTH PASTE,CREAM,PATANJALI AYURVED PVT LTD-NEPAL,PATANJALI,PATANJALI DANT KANTI,PATANJALI DANT KANTI-RED TUBE 75 GM,TUBE,75.000 GM,,,75.0,GM,55.0
2022-10-21,202210,124769721,1666257157921,99764252.0,116,PAGODA INTERNATIONAL LTD-NPL,BEAUTY PLUS ULTRA SOFT,BEAUTY PLUS ULTRA SOFT/ROSE/6PCS/PPH,80.0,PPH,6 PADS,,1666257157921-pagoda international ltd-npl-beauty plus ultra soft.png,RECODING,5,1,99764252,126.98862,116,SANITARY NAPKIN-NP,SANITARY NAPKIN,SANITARY NAPKIN,PAGODA INTERNATIONAL LTD-NPL,BEAUTY,BEAUTY PLUS,BEAUTY PLUS-ALL DAY ULTRA SOFT PPH 6 NOS,PLPCH,6.000 NO,,,6.0,NO,80.0
2022-10-21,202210,124769721,1666257157921,99764252.0,116,PAGODA INTERNATIONAL LTD-NPL,BEAUTY PLUS ULTRA SOFT,BEAUTY PLUS ULTRA SOFT/ROSE/6PCS/PPH,80.0,PPH,6 PADS,,1666257157921-pagoda international ltd-npl-beauty plus ultra soft.png,RECODING,5,2,51983,138.1943,116,SANITARY NAPKIN-NP,SANITARY NAPKIN,SANITARY NAPKIN,PAGODA INTERNATIONAL LTD-NPL,BEAUTY,BEAUTY PLUS,BEAUTY PLUS-ALL NIGHT ULTRA DRY XL PPH 6 NO,PLPCH,6.000 NO,,,6.0,NO,0.0
2022-10-21,202210,124769721,1666257157921,99764252.0,116,PAGODA INTERNATIONAL LTD-NPL,BEAUTY PLUS ULTRA SOFT,BEAUTY PLUS ULTRA SOFT/ROSE/6PCS/PPH,80.0,PPH,6 PADS,,1666257157921-pagoda international ltd-npl-beauty plus ultra soft.png,RECODING,5,3,50976,139.26633,116,SANITARY NAPKIN-NP,SANITARY NAPKIN,SANITARY NAPKIN,PAGODA INTERNATIONAL LTD-NPL,BEAUTY,BEAUTY PLUS,BEAUTY PLUS-ALL DAY & ALL NGT ULTRA DRY XL PPH 8 NO,PLPCH,8.000 NO,,,8.0,NO,0.0
2022-10-21,202210,124620444,1666248634462,99764262.0,132,PROCTER & GAMBLE - INDIA,PAMPERS HAPPY SKIN PANTS ,PAMPERS HAPPY SKIN PANTS/LARGE/7 PANTS/PPH,160.0,PPH,7 PANTS ,,1666248634462-procter - gamble - india-pampers happy skin pants .png,RECODING,5,1,99764262,109.803055,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,PROCTER & GAMBLE - INDIA,PAMPERS,PAMPERS,PAMPERS-HAPPY SKIN PANTS-LARGE(L)PPH 7 NOS,PLPCH,7.000 NO,,,7.0,NO,160.0
2022-10-21,202210,124620444,1666248634462,99764262.0,132,PROCTER & GAMBLE - INDIA,PAMPERS HAPPY SKIN PANTS ,PAMPERS HAPPY SKIN PANTS/LARGE/7 PANTS/PPH,160.0,PPH,7 PANTS ,,1666248634462-procter - gamble - india-pampers happy skin pants .png,RECODING,5,2,99762693,116.54954,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,PROCTER & GAMBLE - INDIA,PAMPERS,PAMPERS,PAMPERS-HAPPY SKIN PANTS-LARGE(L)PPH 4 NOS,PLPCH,4.000 NO,,,4.0,NO,90.0
2022-10-21,202210,124620444,1666248634462,99764262.0,132,PROCTER & GAMBLE - INDIA,PAMPERS HAPPY SKIN PANTS ,PAMPERS HAPPY SKIN PANTS/LARGE/7 PANTS/PPH,160.0,PPH,7 PANTS ,,1666248634462-procter - gamble - india-pampers happy skin pants .png,RECODING,5,3,99764524,116.97026,132,BABY DIAPER-NP,BABY DIAPER,BABY DIAPER,PROCTER & GAMBLE - INDIA,PAMPERS,PAMPERS,PAMPERS-HAPPY SKIN PANTS-MEDIUM(M)PPH 8 NOS,PLPCH,8.000 NO,,,8.0,NO,160.0
2022-10-21,202210,3110100286,1666174787723,99764259.0,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\12GM\PPH\RS:30\PUJA TOBACCO PACKAGING INDUSTRIES NEPAL,30.0,PPH,12GM,New SKU,1666174787723-puja tobacco packing industries-golden nepal.png,RECODING,5,1,99764259,111.82356,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL,12G KHAINI,PLAST,12G,REGULAR,,12.0,GM,30.0
2022-10-21,202210,3110100286,1666174787723,99764259.0,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\12GM\PPH\RS:30\PUJA TOBACCO PACKAGING INDUSTRIES NEPAL,30.0,PPH,12GM,New SKU,1666174787723-puja tobacco packing industries-golden nepal.png,RECODING,5,2,99765184,122.86006,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL,16G KHAINI,PLAST,16G,REGULAR,,16.0,GM,40.0
2022-10-21,202210,3110100286,1666174787723,99764259.0,125,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL\12GM\PPH\RS:30\PUJA TOBACCO PACKAGING INDUSTRIES NEPAL,30.0,PPH,12GM,New SKU,1666174787723-puja tobacco packing industries-golden nepal.png,RECODING,5,3,99762229,127.148994,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL,17G KHAINI,PLAST,17G,REGULAR,,17.0,,0.0
2022-10-21,202210,130395410303,1666245127825,99764264.0,118,BABA FOOD AND BEVERAGE PVT. LTD,250 REWIND,250 RED IND EMERGENCY DRINK,120.0,CAN,250 ML,New SKU,1666245127825-baba food and beverage pvt- ltd-red 250.png,RECODING,5,1,99764264,180.5076,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,BARA FOOD & BEVERAGES-NEPAL,250 REWIND,250 REWIND,CAN 250 ML,CAN,250.000 ML,,,250.0,ML,120.0
2022-10-21,202210,130395410303,1666245127825,99764264.0,118,BABA FOOD AND BEVERAGE PVT. LTD,250 REWIND,250 RED IND EMERGENCY DRINK,120.0,CAN,250 ML,New SKU,1666245127825-baba food and beverage pvt- ltd-red 250.png,RECODING,5,2,99765307,180.66693,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,JAGDAMBA FOODS PVT LTD-NEPAL,ROBO BULL,ROBO BULL,CAN 250 ML,CAN,250.000 ML,,,250.0,ML,120.0
2022-10-21,202210,130395410303,1666245127825,99764264.0,118,BABA FOOD AND BEVERAGE PVT. LTD,250 REWIND,250 RED IND EMERGENCY DRINK,120.0,CAN,250 ML,New SKU,1666245127825-baba food and beverage pvt- ltd-red 250.png,RECODING,5,3,99765085,181.6362,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,LIFE FOOD & BEVERAGE-NEPAL,REBOOST,REBOOST,CAN 250 ML,CAN,250.000 ML,,,250.0,ML,120.0
2022-10-21,202210,112116438,1666257768574,99764265.0,118,LIFE FOOD AND BEVERAGE PVT.LTD,REBOOST,REBOOST/ENERGY DRINK/,50.0,PBT,150ML,,1666257768574-life food and beverage pvt-ltd-reboost.png,RECODING,5,1,99764265,125.63272,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,LIFE FOOD & BEVERAGE-NEPAL,REBOOST,REBOOST ORIGINAL,PET 150 ML,PET,150.000 ML,,,150.0,ML,50.0
2022-10-21,202210,112116438,1666257768574,99764265.0,118,LIFE FOOD AND BEVERAGE PVT.LTD,REBOOST,REBOOST/ENERGY DRINK/,50.0,PBT,150ML,,1666257768574-life food and beverage pvt-ltd-reboost.png,RECODING,5,2,99765085,133.79965,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,LIFE FOOD & BEVERAGE-NEPAL,REBOOST,REBOOST,CAN 250 ML,CAN,250.000 ML,,,250.0,ML,120.0
2022-10-21,202210,112116438,1666257768574,99764265.0,118,LIFE FOOD AND BEVERAGE PVT.LTD,REBOOST,REBOOST/ENERGY DRINK/,50.0,PBT,150ML,,1666257768574-life food and beverage pvt-ltd-reboost.png,RECODING,5,3,99764314,140.22363,118,SOFT DRINKS-NP,SOFT DRINKS,ENERGY DRINK,LIFE FOOD & BEVERAGE-NEPAL,REBOOST,REBOOST COLA,PET 150 ML,PET,150.000 ML,,,150.0,ML,50.0
2022-10-21,202210,122380503,1666076909237,99764258.0,122,HIMGIRI HYGIENE PVT LTD-NEPAL,SHAKTI,SHAKTI DETERGENT POWDER PPH 200GM,20.0,PPH,200GM,,1666076909237-himgiri hygiene pvt ltd-nepal-shakti.png,RECODING,5,1,99764258,71.85142,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI HYGIENE PVT LTD-NEPAL,SHAKTI,SHAKTI,SHAKTI-DETERGENT POWDER PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0
2022-10-21,202210,122380503,1666076909237,99764258.0,122,HIMGIRI HYGIENE PVT LTD-NEPAL,SHAKTI,SHAKTI DETERGENT POWDER PPH 200GM,20.0,PPH,200GM,,1666076909237-himgiri hygiene pvt ltd-nepal-shakti.png,RECODING,5,2,99764172,74.8501,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI HYGIENE PVT LTD-NEPAL,SHAKTI,SHAKTI,SHAKTI-DETERGENT POWDER PPH 250 GM,PLPCH,250.000 GM,,,250.0,GM,20.0
2022-10-21,202210,122380503,1666076909237,99764258.0,122,HIMGIRI HYGIENE PVT LTD-NEPAL,SHAKTI,SHAKTI DETERGENT POWDER PPH 200GM,20.0,PPH,200GM,,1666076909237-himgiri hygiene pvt ltd-nepal-shakti.png,RECODING,5,3,99764486,77.15822,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,HIMGIRI SOAP & CHEMICALS-NEPAL,SHAKTI,SHAKTI,SHAKTI-DETERGENT POWDER PPH 250 GM,PLPCH,250.000 GM,,,250.0,GM,20.0
2022-10-21,202210,129024634,1666166289886,99764266.0,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,THUMS UP,THUMS UP\250ML\PBT\,32.0,PBT,250ML,,1666166289886-pepsi cola cmpny imprtd-imprtd-thums up.png,RECODING,5,1,99764266,127.482315,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,COCA COLA COMPANY IMPRTD-IMPTD,THUMS UP,THUMS UP,PET 250 ML,PET,250.000 ML,COLA,,250.0,ML,32.0
2022-10-21,202210,129024634,1666166289886,99764266.0,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,THUMS UP,THUMS UP\250ML\PBT\,32.0,PBT,250ML,,1666166289886-pepsi cola cmpny imprtd-imprtd-thums up.png,RECODING,5,2,99763614,128.1133,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,COCA COLA COMPANY IMPRTD-IMPTD,THUMS UP,THUMS UP,PET 2250 ML,PET,2250.000 ML,COLA,,2250.0,ML,152.0
