t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2023-07-17,202307,2,112284433,21102020057,1689317797145,20110266.0,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA COLA/RS30 OFF/2250ML/PBT/RS 230,230,2250ML,PBT,,1689317797145-bottlers nepal - nepal-coca-cola#3.png,CROSS CODING,2,1,20110266,80.745834,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA,PET 2250 ML,PET,2250.000 ML,COLA,,2250.0,ML,0.0
2023-07-17,202307,2,112284433,21102020057,1689317797145,20110266.0,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA COLA/RS30 OFF/2250ML/PBT/RS 230,230,2250ML,PBT,,1689317797145-bottlers nepal - nepal-coca-cola#3.png,CROSS CODING,2,2,20110106,82.26998,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA,CAN 330 ML,CAN,330.000 ML,COLA,,330.0,ML,0.0
2023-07-17,202307,2,112284433,21102020057,1689317797145,20110266.0,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA COLA/RS30 OFF/2250ML/PBT/RS 230,230,2250ML,PBT,,1689317797145-bottlers nepal - nepal-coca-cola#3.png,CROSS CODING,2,3,99765132,82.56581,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA,COCA-COLA PET 2250 ML+250 ML COCA-COLA FREE,PET,2250.000 ML,COLA,,2250.0,ML,270.0
2023-07-17,202307,2,111949706,21102020058,1689146499518,99765078.0,118,SABARAT AGRO PVT.LTD NEPAL,PALOMA,PALOMA-PEACH MANGO FUSION/PBT/300ML,60,300ML,PBT,,1689146499518-sabarat agro pvt-ltd nepal-paloma#3.png,RECODING,5,1,99765078,119.36132,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SABARAT AGRO PVT. LTD.-NEPAL,PALOMA,PALOMA,PET 300 ML,PET,300.000 ML,PEACH & MANGO,,300.0,ML,60.0
2023-07-17,202307,2,111949706,21102020058,1689146499518,99765078.0,118,SABARAT AGRO PVT.LTD NEPAL,PALOMA,PALOMA-PEACH MANGO FUSION/PBT/300ML,60,300ML,PBT,,1689146499518-sabarat agro pvt-ltd nepal-paloma#3.png,RECODING,5,2,99763514,157.08353,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MANGO PET 200 ML,PET,200.000 ML,MANGO,,200.0,ML,35.0
2023-07-17,202307,2,111949706,21102020058,1689146499518,99765078.0,118,SABARAT AGRO PVT.LTD NEPAL,PALOMA,PALOMA-PEACH MANGO FUSION/PBT/300ML,60,300ML,PBT,,1689146499518-sabarat agro pvt-ltd nepal-paloma#3.png,RECODING,5,3,99765264,157.19525,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MANGO PET 2000 ML,PET,2000.000 ML,MANGO,,2000.0,ML,270.0
2023-07-17,202307,2,111949706,21102020058,1689146671651,,118,SABARAT AGRO PVT.LTD NEPAL,SABARU,SABARU-PEACH ICED TEA/PBT/300 ML,80,300ML,PBT,,1689146671651-sabarat agro pvt-ltd nepal-sabaru#3.png,DELETE THE ITEM,1,1,99765078,136.11421,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,SABARAT AGRO PVT. LTD.-NEPAL,PALOMA,PALOMA,PET 300 ML,PET,300.000 ML,PEACH & MANGO,,300.0,ML,60.0
2023-07-17,202307,2,111949706,21102020058,1689146671651,,118,SABARAT AGRO PVT.LTD NEPAL,SABARU,SABARU-PEACH ICED TEA/PBT/300 ML,80,300ML,PBT,,1689146671651-sabarat agro pvt-ltd nepal-sabaru#3.png,DELETE THE ITEM,1,2,20110422,150.82553,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DABUR NEPAL LTD.-NEPAL,REAL,REAL,PEACH APR.SOYA  TPK 1000 ML,TPK,1000.000 ML,MIXED FRUIT,,1000.0,ML,0.0
2023-07-17,202307,2,111949706,21102020058,1689146671651,,118,SABARAT AGRO PVT.LTD NEPAL,SABARU,SABARU-PEACH ICED TEA/PBT/300 ML,80,300ML,PBT,,1689146671651-sabarat agro pvt-ltd nepal-sabaru#3.png,DELETE THE ITEM,1,3,20110617,150.84494,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,DABUR NEPAL LTD.-NEPAL,REAL,REAL,PEACH NECTOR TPK 1000 ML,TPK,1000.000 ML,PEACH,,1000.0,ML,0.0
2023-07-17,202307,2,111949706,21102020058,1689146194676,99765075.0,118,LIFE FOOD & BEVERAGE-NEPAL,FIZZY LIFE,FIZZY LIFE-NIMBOO-PBT-250ML,50,250ML,PBT,,1689146194676-life food - beverage-nepal-fizzy life#3.png,RECODING,5,1,99765075,85.598145,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,LIFE FOOD & BEVERAGE-NEPAL,FIZZY LIFE,FIZZY LIFE NIMBOO,LEMON PET 250 ML,PET,250.000 ML,LEMON,,250.0,ML,50.0
