t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2022-12-10 00:00:00,202212.0,130293667.0,1670569298014.0,99764461.0,106.0,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO TADKA,TOFFICHOO TADKA,3.0,PPH,3.8GM,,1670569298014-surya nepal pvt ltd - nepal-toffichoo tadka#3.png,RECODING,5.0,2,99764612,77.53725,106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO TADKA,TOFFICHOO TADKA,TOFFICHOO TADKA-CHAT MASALA LITCHI PCN 760GM,PLJAR,760.000 GM,LYCHEE,,760.0,GM,500.0
2022-12-10 00:00:00,202212.0,130293667.0,1670569298014.0,99764461.0,106.0,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO TADKA,TOFFICHOO TADKA,3.0,PPH,3.8GM,,1670569298014-surya nepal pvt ltd - nepal-toffichoo tadka#3.png,RECODING,5.0,3,99762790,79.269104,106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO,TOFFICHOO CRÈME LACTO,TOFFICHOO CRÈME LACTO-PPH 4 GM,PLPCH,4.000 GM,UNSPECIFIED,,4.0,GM,2.0
2022-12-11 00:00:00,202212.0,212581910166.0,1670567613382.0,99764482.0,134.0,BHAIRAB KUNDA SPRING WATER P .LTD,BHAIRAB KUNDA,BHAIRAB KUNDA SPRING WATER\1\LITRE\RS 20,20.0,PET,1 LITRE,New SKU,1670567613382-bhairab kunda spring water p -ltd-bhairab kunda#3.png,RECODING,5.0,1,99764482,87.800674,118,BHAIRAB KUNDA SPRING WATER-NEPAL,BHAIRAB KUNDA,BHAIRAB KUNDA,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0
2022-12-11 00:00:00,202212.0,212581910166.0,1670567613382.0,99764482.0,134.0,BHAIRAB KUNDA SPRING WATER P .LTD,BHAIRAB KUNDA,BHAIRAB KUNDA SPRING WATER\1\LITRE\RS 20,20.0,PET,1 LITRE,New SKU,1670567613382-bhairab kunda spring water p -ltd-bhairab kunda#3.png,RECODING,5.0,2,99765386,159.35318,118,SAILUNG SPRING WATER INDUS-NP,AQUA CHHAHARI,AQUA CHHAHARI,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0
2022-12-11 00:00:00,202212.0,212581910166.0,1670567613382.0,99764482.0,134.0,BHAIRAB KUNDA SPRING WATER P .LTD,BHAIRAB KUNDA,BHAIRAB KUNDA SPRING WATER\1\LITRE\RS 20,20.0,PET,1 LITRE,New SKU,1670567613382-bhairab kunda spring water p -ltd-bhairab kunda#3.png,RECODING,5.0,3,99765127,167.02112,118,BHEDETAR SPARKLING WATER-NEPAL,JARUWA SPRING,JARUWA SPRING,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0
2022-12-11 00:00:00,202212.0,212582710075.0,1670567613382.0,99764482.0,134.0,BHAIRAB KUNDA SPRING WATER P .LTD,BHAIRAB KUNDA,BHAIRAB KUNDA SPRING WATER\1\LITRE\RS 20,20.0,PET,1 LITRE,New SKU,1670567613382-bhairab kunda spring water p -ltd-bhairab kunda#3.png,RECODING,5.0,1,99764482,87.800674,118,BHAIRAB KUNDA SPRING WATER-NEPAL,BHAIRAB KUNDA,BHAIRAB KUNDA,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0
2022-12-11 00:00:00,202212.0,212582710075.0,1670567613382.0,99764482.0,134.0,BHAIRAB KUNDA SPRING WATER P .LTD,BHAIRAB KUNDA,BHAIRAB KUNDA SPRING WATER\1\LITRE\RS 20,20.0,PET,1 LITRE,New SKU,1670567613382-bhairab kunda spring water p -ltd-bhairab kunda#3.png,RECODING,5.0,2,99765386,159.35318,118,SAILUNG SPRING WATER INDUS-NP,AQUA CHHAHARI,AQUA CHHAHARI,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0
2022-12-11 00:00:00,202212.0,212582710075.0,1670567613382.0,99764482.0,134.0,BHAIRAB KUNDA SPRING WATER P .LTD,BHAIRAB KUNDA,BHAIRAB KUNDA SPRING WATER\1\LITRE\RS 20,20.0,PET,1 LITRE,New SKU,1670567613382-bhairab kunda spring water p -ltd-bhairab kunda#3.png,RECODING,5.0,3,99765127,167.02112,118,BHEDETAR SPARKLING WATER-NEPAL,JARUWA SPRING,JARUWA SPRING,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0
2022-12-11 00:00:00,202212.0,126932690.0,1670568360643.0,,133.0,NESTLE INDIA LTD. - INDIA,CERELAC,NESTLE CERELAC 6TO 24 MONTH,412.0,PAPER,300 GM,,1670568360643-nestle india ltd- - india-cerelac#3.png,DELETE THE ITEM,1.0,1,99764039,119.23205,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 4,LACTOGEN 4-AFTER 18 & UPTO 24 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,709.0
2022-12-11 00:00:00,202212.0,126932690.0,1670568360643.0,,133.0,NESTLE INDIA LTD. - INDIA,CERELAC,NESTLE CERELAC 6TO 24 MONTH,412.0,PAPER,300 GM,,1670568360643-nestle india ltd- - india-cerelac#3.png,DELETE THE ITEM,1.0,2,99764028,120.714935,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 1,LACTOGEN 1-UPTO 6 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,747.0
2022-12-11 00:00:00,202212.0,126932690.0,1670568360643.0,,133.0,NESTLE INDIA LTD. - INDIA,CERELAC,NESTLE CERELAC 6TO 24 MONTH,412.0,PAPER,300 GM,,1670568360643-nestle india ltd- - india-cerelac#3.png,DELETE THE ITEM,1.0,3,99764029,129.11964,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 2,LACTOGEN 2-AFTER 6 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,735.0
2022-12-11 00:00:00,202212.0,126932690.0,1670568185641.0,,133.0,NESTLE INDIA LTD. - INDIA,CERELAC,NESTLE CERELAC,446.0,PAPER,300 GM,,1670568185641-nestle india ltd- - india-cerelac#3.png,DELETE THE ITEM,1.0,1,99764028,139.03404,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 1,LACTOGEN 1-UPTO 6 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,747.0
2022-12-11 00:00:00,202212.0,126932690.0,1670568185641.0,,133.0,NESTLE INDIA LTD. - INDIA,CERELAC,NESTLE CERELAC,446.0,PAPER,300 GM,,1670568185641-nestle india ltd- - india-cerelac#3.png,DELETE THE ITEM,1.0,2,91826085,145.61493,106,NESTLE INDIA LTD. - INDIA,NESTLE,NESTLE ECLAIRS,NESTLE ECLAIRS- PPH 2.4 GM,PLPCH,2.400 GM,CHOCOLATE,,2.4,GM,0.0
2022-12-11 00:00:00,202212.0,126932690.0,1670568185641.0,,133.0,NESTLE INDIA LTD. - INDIA,CERELAC,NESTLE CERELAC,446.0,PAPER,300 GM,,1670568185641-nestle india ltd- - india-cerelac#3.png,DELETE THE ITEM,1.0,3,91826243,150.42062,106,NESTLE INDIA LTD. - INDIA,NESTLE,NESTLE ECLAIRS,NESTLE ECLAIRS- CARAMEL PPH 3.4 GM,PLPCH,3.400 GM,CARAMEL,,3.4,GM,0.0
2022-12-11 00:00:00,202212.0,126932690.0,1670568764156.0,,133.0,NESTLE INDIA LTD. - INDIA,CERELAC,CERELAC 18 TO 24 MONTH,542.0,PAPER,300 GM,,1670568764156-nestle india ltd- - india-cerelac#3.png,DELETE THE ITEM,1.0,1,99764039,107.87654,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 4,LACTOGEN 4-AFTER 18 & UPTO 24 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,709.0
2022-12-11 00:00:00,202212.0,126932690.0,1670568764156.0,,133.0,NESTLE INDIA LTD. - INDIA,CERELAC,CERELAC 18 TO 24 MONTH,542.0,PAPER,300 GM,,1670568764156-nestle india ltd- - india-cerelac#3.png,DELETE THE ITEM,1.0,2,99764028,116.76863,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 1,LACTOGEN 1-UPTO 6 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,747.0
2022-12-11 00:00:00,202212.0,126932690.0,1670568764156.0,,133.0,NESTLE INDIA LTD. - INDIA,CERELAC,CERELAC 18 TO 24 MONTH,542.0,PAPER,300 GM,,1670568764156-nestle india ltd- - india-cerelac#3.png,DELETE THE ITEM,1.0,3,99764030,120.68536,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 3,LACTOGEN 3-AFTER 12 & UPTO 18 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,723.0
2022-12-11 00:00:00,202212.0,126932690.0,1670568662654.0,,133.0,NESTLE INDIA LTD. - INDIA,CERELAC,CERELAC 12 TO 24 MONTH,515.0,PAPER,300 GM,,1670568662654-nestle india ltd- - india-cerelac#3.png,DELETE THE ITEM,1.0,1,99764039,110.19745,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 4,LACTOGEN 4-AFTER 18 & UPTO 24 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,709.0
2022-12-11 00:00:00,202212.0,126932690.0,1670568662654.0,,133.0,NESTLE INDIA LTD. - INDIA,CERELAC,CERELAC 12 TO 24 MONTH,515.0,PAPER,300 GM,,1670568662654-nestle india ltd- - india-cerelac#3.png,DELETE THE ITEM,1.0,2,99764028,118.18648,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 1,LACTOGEN 1-UPTO 6 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,747.0
2022-12-11 00:00:00,202212.0,126932690.0,1670568662654.0,,133.0,NESTLE INDIA LTD. - INDIA,CERELAC,CERELAC 12 TO 24 MONTH,515.0,PAPER,300 GM,,1670568662654-nestle india ltd- - india-cerelac#3.png,DELETE THE ITEM,1.0,3,99764030,119.5005,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 3,LACTOGEN 3-AFTER 12 & UPTO 18 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,723.0
2022-12-11 00:00:00,202212.0,126932690.0,1670568516977.0,,133.0,NESTLE INDIA LTD. - INDIA,CERELAC,CERELAC FROM 10 TO 24,479.0,PAPER,300 GM,,1670568516977-nestle india ltd- - india-cerelac#3.png,DELETE THE ITEM,1.0,1,99764028,139.0672,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 1,LACTOGEN 1-UPTO 6 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,747.0
2022-12-11 00:00:00,202212.0,126932690.0,1670568516977.0,,133.0,NESTLE INDIA LTD. - INDIA,CERELAC,CERELAC FROM 10 TO 24,479.0,PAPER,300 GM,,1670568516977-nestle india ltd- - india-cerelac#3.png,DELETE THE ITEM,1.0,2,99764039,143.32318,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 4,LACTOGEN 4-AFTER 18 & UPTO 24 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,709.0
2022-12-11 00:00:00,202212.0,126932690.0,1670568516977.0,,133.0,NESTLE INDIA LTD. - INDIA,CERELAC,CERELAC FROM 10 TO 24,479.0,PAPER,300 GM,,1670568516977-nestle india ltd- - india-cerelac#3.png,DELETE THE ITEM,1.0,3,99764029,148.14563,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 2,LACTOGEN 2-AFTER 6 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,735.0
2022-12-12 00:00:00,202212.0,212582710074.0,1670574096692.0,99764485.0,121.0,RB BRUSH IND.,DANTAYU RED TOOTHPASTE,DANTAYU RED TOOTH PASTE\35\GM,25.0,TUBE,35,New SKU,1670574096692-rb brush ind--dantayu red toothpaste#3.png,RECODING,5.0,1,92723554,79.59623,121,R B BRUSH IND - NEPAL,DANTAYU,DANTAYU RED TOOTHPASTE,DANTAYU RED TOOTHPASTE-TUB 40 GMS,TUBE,40.000 GM,,,40.0,GM,0.0
2022-12-12 00:00:00,202212.0,212582710074.0,1670574096692.0,99764485.0,121.0,RB BRUSH IND.,DANTAYU RED TOOTHPASTE,DANTAYU RED TOOTH PASTE\35\GM,25.0,TUBE,35,New SKU,1670574096692-rb brush ind--dantayu red toothpaste#3.png,RECODING,5.0,2,92724871,82.03119,121,R B BRUSH IND - NEPAL,DANTAYU,DANTAYU RED TOOTHPASTE,DANTAYU RED TOOTHPASTE-TUB 80 GMS,TUBE,80.000 GM,,,80.0,GM,0.0
2022-12-12 00:00:00,202212.0,212582710074.0,1670574096692.0,99764485.0,121.0,RB BRUSH IND.,DANTAYU RED TOOTHPASTE,DANTAYU RED TOOTH PASTE\35\GM,25.0,TUBE,35,New SKU,1670574096692-rb brush ind--dantayu red toothpaste#3.png,RECODING,5.0,3,92762176,84.9647,121,R B BRUSH IND - NEPAL,DANTAYU,DANTAYU RED TOOTHPASTE,DANTAYU RED TOOTHPASTE-TUB 80 GMS+TOOTH BRUSH,TUBE,80.000 GM,,,80.0,GM,0.0
2022-12-13 00:00:00,202212.0,222332210165.0,1670838477139.0,99764486.0,122.0,HIMGIRI SOAP & CHEMICALS-NEPAL,SHAKTI DETERGENT POWER,SHAKTI DETERGENT POWER\250\GM\RS20,20.0,PPH,250 GM,New SKU,1670838477139-himgiri soap - chemicals-nepal-shakti detergent power#3.png,RECODING,5.0,1,99764486,38.556126,122,HIMGIRI SOAP & CHEMICALS-NEPAL,SHAKTI,SHAKTI,SHAKTI-DETERGENT POWDER PPH 250 GM,PLPCH,250.000 GM,,,250.0,GM,20.0
2022-12-13 00:00:00,202212.0,222332210165.0,1670838477139.0,99764486.0,122.0,HIMGIRI SOAP & CHEMICALS-NEPAL,SHAKTI DETERGENT POWER,SHAKTI DETERGENT POWER\250\GM\RS20,20.0,PPH,250 GM,New SKU,1670838477139-himgiri soap - chemicals-nepal-shakti detergent power#3.png,RECODING,5.0,2,51475,53.50451,122,HIMGIRI SOAP & CHEMICALS-NEPAL,SHAKTI,SHAKTI,SHAKTI-PPH 250 GM,PLPCH,250.000 GM,,,250.0,GM,0.0
2022-12-13 00:00:00,202212.0,222332210165.0,1670838477139.0,99764486.0,122.0,HIMGIRI SOAP & CHEMICALS-NEPAL,SHAKTI DETERGENT POWER,SHAKTI DETERGENT POWER\250\GM\RS20,20.0,PPH,250 GM,New SKU,1670838477139-himgiri soap - chemicals-nepal-shakti detergent power#3.png,RECODING,5.0,3,93020759,54.3122,122,HIMGIRI SOAP & CHEMICALS-NEPAL,SUPER SHAKTI,SUPER SHAKTI,SUPER SHAKTI- PPH 375 GMS,PLPCH,375.000 GM,,,375.0,GM,0.0
2022-12-13 00:00:00,202212.0,222331710190.0,1670909844725.0,99764476.0,134.0,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA MANGO,HYGEN MANIA  MANGO\250\ML\RS50,50.0,PBT,250 ML,New SKU,1670909844725-hygen packs nepal pvt ltd-nepal-hygen mania mango#3.png,RECODING,5.0,1,99764476,46.033287,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN MANIA,MANGO PET 250 ML,PET,250.000 ML,MANGO,,250.0,ML,50.0
2022-12-13 00:00:00,202212.0,222331710190.0,1670909844725.0,99764476.0,134.0,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA MANGO,HYGEN MANIA  MANGO\250\ML\RS50,50.0,PBT,250 ML,New SKU,1670909844725-hygen packs nepal pvt ltd-nepal-hygen mania mango#3.png,RECODING,5.0,2,99764995,53.82538,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN MANIA,MANGO PET 1000 ML,PET,1000.000 ML,MANGO,,1000.0,ML,170.0
2022-12-13 00:00:00,202212.0,222331710190.0,1670909844725.0,99764476.0,134.0,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA MANGO,HYGEN MANIA  MANGO\250\ML\RS50,50.0,PBT,250 ML,New SKU,1670909844725-hygen packs nepal pvt ltd-nepal-hygen mania mango#3.png,RECODING,5.0,3,99764833,54.649162,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN MANIA,MANGO PET 500 ML,PET,500.000 ML,MANGO,,500.0,ML,80.0
,,,,,,,,,,,,,,,,1,91462144,336.64142,112,GLAXO SMITHKLINE-INDIA,HORLICKS,HORLICKS,HORLICKS-CLASIC MALT-CBP 1000G+HORLICK KESAR BADAM 100G,CDBOX,1000.000 GM,,,1000.0,GM,0.0
,,,,,,,,,,,,,,,,2,91462091,338.16245,112,GLAXO SMITHKLINE-INDIA,HORLICKS,HORLICKS,HORLICKS-CLASIC MALT-PCN 500G+HORLICK KESAR BADAM 75GM,PLJAR,500.000 GM,,,500.0,GM,0.0
,,,,,,,,,,,,,,,,3,91461930,339.2079,112,GLAXO SMITHKLINE-INDIA,HORLICKS,HORLICKS,HORLICKS-REGLAR PCN 500GM+AIR TIGHT CONTAINER,PLJAR,500.000 GM,,,500.0,GM,0.0
,,,,,,,,,,,,,,,,1,91462144,336.64142,112,GLAXO SMITHKLINE-INDIA,HORLICKS,HORLICKS,HORLICKS-CLASIC MALT-CBP 1000G+HORLICK KESAR BADAM 100G,CDBOX,1000.000 GM,,,1000.0,GM,0.0
,,,,,,,,,,,,,,,,2,91462091,338.16245,112,GLAXO SMITHKLINE-INDIA,HORLICKS,HORLICKS,HORLICKS-CLASIC MALT-PCN 500G+HORLICK KESAR BADAM 75GM,PLJAR,500.000 GM,,,500.0,GM,0.0
,,,,,,,,,,,,,,,,3,91461930,339.2079,112,GLAXO SMITHKLINE-INDIA,HORLICKS,HORLICKS,HORLICKS-REGLAR PCN 500GM+AIR TIGHT CONTAINER,PLJAR,500.000 GM,,,500.0,GM,0.0
,,,,,,,,,,,,,,,,1,91462144,336.64142,112,GLAXO SMITHKLINE-INDIA,HORLICKS,HORLICKS,HORLICKS-CLASIC MALT-CBP 1000G+HORLICK KESAR BADAM 100G,CDBOX,1000.000 GM,,,1000.0,GM,0.0
,,,,,,,,,,,,,,,,2,91462091,338.16245,112,GLAXO SMITHKLINE-INDIA,HORLICKS,HORLICKS,HORLICKS-CLASIC MALT-PCN 500G+HORLICK KESAR BADAM 75GM,PLJAR,500.000 GM,,,500.0,GM,0.0
,,,,,,,,,,,,,,,,3,91461930,339.2079,112,GLAXO SMITHKLINE-INDIA,HORLICKS,HORLICKS,HORLICKS-REGLAR PCN 500GM+AIR TIGHT CONTAINER,PLJAR,500.000 GM,,,500.0,GM,0.0
      ,,,,,,,,,,,,,,,,1,91462144,336.64142,112,GLAXO SMITHKLINE-INDIA,HORLICKS,HORLICKS,HORLICKS-CLASIC MALT-CBP 1000G+HORLICK KESAR BADAM 100G,CDBOX,1000.000 GM,,,1000.0,GM,0.0
      ,,,,,,,,,,,,,,,,2,91462091,338.16245,112,GLAXO SMITHKLINE-INDIA,HORLICKS,HORLICKS,HORLICKS-CLASIC MALT-PCN 500G+HORLICK KESAR BADAM 75GM,PLJAR,500.000 GM,,,500.0,GM,0.0
      ,,,,,,,,,,,,,,,,3,91461930,339.2079,112,GLAXO SMITHKLINE-INDIA,HORLICKS,HORLICKS,HORLICKS-REGLAR PCN 500GM+AIR TIGHT CONTAINER,PLJAR,500.000 GM,,,500.0,GM,0.0
