t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2022-03-11,202203,133089452,1646284571945,49569.0,106,AMBER NUTRITION PVT LTD-INDIA,AMBER COCONUT CREAM 3G,AMBER COCONUT CREAM 3G,1.0,3G,PPH,,1646284571945-amber nutrition pvt ltd-india-amber coconut cream 3g.png,CROSS CODING,2,2,49569,127.88077,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,AMBER NUTRITION PVT LTD-INDIA,AMBER,AMBER,AMBER-COCONUT CREAM PPH 3 GM,PLPCH,3.000 GM,COCONUT,,3.0,GM,0.0
2022-03-11,202203,133089452,1646284571945,49569.0,106,AMBER NUTRITION PVT LTD-INDIA,AMBER COCONUT CREAM 3G,AMBER COCONUT CREAM 3G,1.0,3G,PPH,,1646284571945-amber nutrition pvt ltd-india-amber coconut cream 3g.png,CROSS CODING,2,3,47718,144.84502,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,AMBER CONFECTIONERY-INDIA,AMBER,AMBER,AMBER-CRUNCHY COCONUT PPH 3 GM,PLPCH,3.000 GM,COCONUT,,3.0,GM,0.0
2022-03-11,202203,133083097,1646284571945,49569.0,106,AMBER NUTRITION PVT LTD-INDIA,AMBER COCONUT CREAM 3G,AMBER COCONUT CREAM 3G,1.0,3G,PPH,,1646284571945-amber nutrition pvt ltd-india-amber coconut cream 3g.png,CROSS CODING,2,1,99763831,121.31585,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,AMBER NUTRITION PVT LTD-INDIA,AMBER,AMBER COCONUT CREAM,AMBER COCONUT CREAM-PPH 3 GM,PLPCH,3.000 GM,COCONUT,,3.0,GM,1.0
2022-03-11,202203,133083097,1646284571945,49569.0,106,AMBER NUTRITION PVT LTD-INDIA,AMBER COCONUT CREAM 3G,AMBER COCONUT CREAM 3G,1.0,3G,PPH,,1646284571945-amber nutrition pvt ltd-india-amber coconut cream 3g.png,CROSS CODING,2,2,49569,127.88077,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,AMBER NUTRITION PVT LTD-INDIA,AMBER,AMBER,AMBER-COCONUT CREAM PPH 3 GM,PLPCH,3.000 GM,COCONUT,,3.0,GM,0.0
2022-03-11,202203,133083097,1646284571945,49569.0,106,AMBER NUTRITION PVT LTD-INDIA,AMBER COCONUT CREAM 3G,AMBER COCONUT CREAM 3G,1.0,3G,PPH,,1646284571945-amber nutrition pvt ltd-india-amber coconut cream 3g.png,CROSS CODING,2,3,47718,144.84502,106,CONFECTIONERY-NP,HARD BOILED CANDIES,HARD BOILED CANDIES,AMBER CONFECTIONERY-INDIA,AMBER,AMBER,AMBER-CRUNCHY COCONUT PPH 3 GM,PLPCH,3.000 GM,COCONUT,,3.0,GM,0.0
2022-03-11,202203,128773792,1646883318794,,110,NEPAL HERBS - NEPAL,NEW LOOK,NEWLOOK HAIR PROFESSIONAL 9/3 LIGHT HONEY BLOND\135ML\TUBE\RS:400\NEPAL HERBS INDUSTRIES PVT.LTD NEPAL,400.0,TUBE,135ML,New SKU,1646883318794-nepal herbs - nepal-new look.png,PARKER FOR NEXT MONTH,999,1,46866,123.217865,117,SHAMPOO-NP,CONDITIONER,TUBE,NEPAL HERBS - NEPAL,NEW LOOK,NEW LOOK,NEW LOOK-NUTRATV THRPY ACTIVE KRTN AGRN TUBE 250ML,TUBE,250.000 ML,,,250.0,ML,0.0
2022-03-11,202203,128773792,1646883318794,,110,NEPAL HERBS - NEPAL,NEW LOOK,NEWLOOK HAIR PROFESSIONAL 9/3 LIGHT HONEY BLOND\135ML\TUBE\RS:400\NEPAL HERBS INDUSTRIES PVT.LTD NEPAL,400.0,TUBE,135ML,New SKU,1646883318794-nepal herbs - nepal-new look.png,PARKER FOR NEXT MONTH,999,2,92112575,127.62424,117,SHAMPOO-NP,SHAMPOO,SACHET,FLEUR HIMALAYA LTD.- NEPAL,ROSEMARY,ROSEMARY HERBAL,ROSEMARY HERBAL-NORMAL HAIR SCT 8 ML,PLSCH,8.000 ML,,,8.0,ML,0.0
2022-03-11,202203,128773792,1646883318794,,110,NEPAL HERBS - NEPAL,NEW LOOK,NEWLOOK HAIR PROFESSIONAL 9/3 LIGHT HONEY BLOND\135ML\TUBE\RS:400\NEPAL HERBS INDUSTRIES PVT.LTD NEPAL,400.0,TUBE,135ML,New SKU,1646883318794-nepal herbs - nepal-new look.png,PARKER FOR NEXT MONTH,999,3,46678,129.6099,117,SHAMPOO-NP,CONDITIONER,TUBE,NEPAL HERBS - NEPAL,NEW LOOK,NEW LOOK,NEW LOOK-NUTRATIVE THERAPY ACTIVE TUBE 250 ML,TUBE,250.000 ML,,,250.0,ML,0.0
2022-03-11,202203,128823642,1646894432805,,106,MARVI INDUSTRIES INDIA,HOPPIPOLLA MINIS,HOPPIPOLLA MINISCENTER FILLED CHOCOLATE\6.25\PPH\RS:5\MARVI INDUSTRIES INDIA,5.0,PPH,6.25GM,New SKU,1646894432805-marvi industries india-hoppipolla minis.png,PARKER FOR NEXT MONTH,999,1,91827185,165.16042,106,CONFECTIONERY-NP,LOLLIPOPS,LOLLIPOPS,PFPL INDIA - INDIA,POP N POP,POP N POP LOLLIPOP,POP N POP LOLLIPOP- CHOCOLATE PPH 5 GM,PLPCH,5.000 GM,CHOCOLATE,,5.0,GM,0.0
2022-03-11,202203,128823642,1646894432805,,106,MARVI INDUSTRIES INDIA,HOPPIPOLLA MINIS,HOPPIPOLLA MINISCENTER FILLED CHOCOLATE\6.25\PPH\RS:5\MARVI INDUSTRIES INDIA,5.0,PPH,6.25GM,New SKU,1646894432805-marvi industries india-hoppipolla minis.png,PARKER FOR NEXT MONTH,999,2,91826085,169.57358,106,CONFECTIONERY-NP,ECLAIRS,ECLAIRS,NESTLE INDIA LTD. - INDIA,NESTLE,NESTLE ECLAIRS,NESTLE ECLAIRS- PPH 2.4 GM,PLPCH,2.400 GM,CHOCOLATE,,2.4,GM,0.0
