t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_category,m_subcat,m_ssubcat,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2023-02-07,202302,3,1220100026,12201030081,1675655460329,99764848,125,TRIMURTI FREGNENCE INDUSTRIES NEPAL,SPECIAL BASSA,SPECIAL BASSA,20.0,PPH,15G,,1675655460329-trimurti fregnence industries nepal-special bassa#3.png,RECODING,5,3,99763236,186.3188,126,PAAN MASALA,PAAN MASALA,PAAN MASALA,PARAS PRODUCTS-NEPAL,SWEETY SUPARI,SWEETY SUPARI,1.875G PAAN MASALA,PLAST,1.875G,SWEET,,1.875,GM,2.5
2023-02-08,202302,2,122186466,31101020089,1675668824889,99764850,134,BIKANERVALA FOOD PVT LTD,CAN JUICE,BIKANO STABERY FLAVIOUR,110.0,CAN,180 ML,,1675668824889-bikanervala food pvt ltd-can juice#3.png,RECODING,5,1,99764850,160.6546,118,SOFT DRINKS-NP,SOFT DRINKS,MILK BASED DRINK,BIKANERVALA FOODS PVT. LTD.-INDIA,BIKANO,BIKANO STRAWBERRY DRINK,STRAWBERRY DRINK CAN 180 ML,CAN,180.000 ML,STRAWBERRY,,180.0,ML,110.0
2023-02-08,202302,2,122186466,31101020089,1675668824889,99764850,134,BIKANERVALA FOOD PVT LTD,CAN JUICE,BIKANO STABERY FLAVIOUR,110.0,CAN,180 ML,,1675668824889-bikanervala food pvt ltd-can juice#3.png,RECODING,5,2,99765361,177.51517,118,SOFT DRINKS-NP,SOFT DRINKS,MILK BASED DRINK,BIKANERVALA FOODS PVT. LTD.-INDIA,BIKANO,BIKANO BADAM DRINK,BADAM DRINK CAN 180 ML,CAN,180.000 ML,ALMOND,,180.0,ML,100.0
2023-02-08,202302,2,122186466,31101020089,1675668824889,99764850,134,BIKANERVALA FOOD PVT LTD,CAN JUICE,BIKANO STABERY FLAVIOUR,110.0,CAN,180 ML,,1675668824889-bikanervala food pvt ltd-can juice#3.png,RECODING,5,3,99765257,201.8877,118,SOFT DRINKS-NP,SOFT DRINKS,NON-CARBONATED,J.B.S. INDUSTRIES PVT. LTD.- NEPAL,SAGARMATHA,SAGARMATHA,MIXED FRUIT CAN 240 ML,CAN,240.000 ML,MIXED FRUIT,,240.0,ML,90.0
2023-02-08,202302,1,117369546,32203010013,1675763507155,99764843,122,GAURI SHANKAR SOAP INDS-NEPAL,SUPER EXCEL,SUPER EXCEL PPH 200 GM,20.0,PPH,200 GM,,1675763507155-gauri shankar soap inds-nepal-super excel#2.png,RECODING,5,1,47357,129.15671,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,OM SOAP INDUSTRIES-NEPAL,ELGY,ELGY HEALTH SOAP,ELGY HEALTH SOAP-PPH 25 GM,PLPCH,25.000 GM,,,25.0,GM,0.0
2023-02-08,202302,1,117369546,32203010013,1675763507155,99764843,122,GAURI SHANKAR SOAP INDS-NEPAL,SUPER EXCEL,SUPER EXCEL PPH 200 GM,20.0,PPH,200 GM,,1675763507155-gauri shankar soap inds-nepal-super excel#2.png,RECODING,5,2,51301,141.18967,120,TOILET SOAP-NP,TOILET SOAP,TOILET SOAP,MAHASHAKTI SOAP & CHEM.- NEPAL,ICARE,ICARE,ICARE-HEALTH SOAP TOTAL EWP 70 GM,EWRPK,70.000 GM,,,70.0,GM,0.0
2023-02-08,202302,1,117369546,32203010013,1675763507155,99764843,122,GAURI SHANKAR SOAP INDS-NEPAL,SUPER EXCEL,SUPER EXCEL PPH 200 GM,20.0,PPH,200 GM,,1675763507155-gauri shankar soap inds-nepal-super excel#2.png,RECODING,5,3,99764843,141.34605,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,GAURI SHANKAR SOAP INDS-NEPAL,GS,GS SUPER EXCEL,GS SUPER EXCEL-DETERGENT POWDER PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0
2023-02-08,202302,1,125764166,52202010015,1675747723641,99764845,123,DINESH SOAP & HOUSEHOLD-NPL,DINESH ,DINESH ASH DISHWASH BAR/400GM/PCN/ FREE SCRUB PAD,50.0,PCN,400GM ,,1675747723641-dinesh soap - household-npl-dinesh #3.png,RECODING,5,1,99764845,77.601456,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH ASH,DINESH ASH-DISHWASH BAR PCN 400 GM+FREE SCRUBBER,PLJAR,400.000 GM,,,400.0,GM,50.0
2023-02-08,202302,1,125764166,52202010015,1675747723641,99764845,123,DINESH SOAP & HOUSEHOLD-NPL,DINESH ,DINESH ASH DISHWASH BAR/400GM/PCN/ FREE SCRUB PAD,50.0,PCN,400GM ,,1675747723641-dinesh soap - household-npl-dinesh #3.png,RECODING,5,2,99764619,98.41449,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH,DINESH-DISHWASH BAR PPH 75 GM,PLPCH,75.000 GM,,,75.0,GM,10.0
2023-02-08,202302,1,125764166,52202010015,1675747723641,99764845,123,DINESH SOAP & HOUSEHOLD-NPL,DINESH ,DINESH ASH DISHWASH BAR/400GM/PCN/ FREE SCRUB PAD,50.0,PCN,400GM ,,1675747723641-dinesh soap - household-npl-dinesh #3.png,RECODING,5,3,53596,99.763306,123,WASHING CAKE & DISHWASH BAR-NP,WASHING CAKE & DISHWASH BAR,DISHWASH BAR,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH,DINESH-NEW PPH 90 GM,PLPCH,90.000 GM,,,90.0,GM,0.0
2023-02-08,202302,1,125959303,52202010022,1675743018228,99764844,122,UNILEVER NEPAL LTD-NEPAL,WHEEL ACTIVE 2IN1 ,WHEEL ACTIVE 2IN1/CLEAN & FRESH/150GM/PPH,20.0,PPH,150GM ,,1675743018228-unilever nepal ltd-nepal-wheel active 2in1 #3.png,RECODING,5,1,99764844,113.86901,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,UNILEVER NEPAL LTD-NEPAL,WHEEL,WHEEL ACTIVE,WHEEL ACTIVE-2IN1 CLEAN & FRESH PPH 150 GM,PLPCH,150.000 GM,,,150.0,GM,20.0
2023-02-08,202302,1,125959303,52202010022,1675743018228,99764844,122,UNILEVER NEPAL LTD-NEPAL,WHEEL ACTIVE 2IN1 ,WHEEL ACTIVE 2IN1/CLEAN & FRESH/150GM/PPH,20.0,PPH,150GM ,,1675743018228-unilever nepal ltd-nepal-wheel active 2in1 #3.png,RECODING,5,2,49956,114.1584,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,UNILEVER NEPAL LTD-NEPAL,WHEEL,WHEEL ACTIVE,WHEEL ACTIVE-2IN1 CLEAN FRESH PPH 170 GM,PLPCH,170.000 GM,,,170.0,GM,0.0
2023-02-08,202302,1,125959303,52202010022,1675743018228,99764844,122,UNILEVER NEPAL LTD-NEPAL,WHEEL ACTIVE 2IN1 ,WHEEL ACTIVE 2IN1/CLEAN & FRESH/150GM/PPH,20.0,PPH,150GM ,,1675743018228-unilever nepal ltd-nepal-wheel active 2in1 #3.png,RECODING,5,3,99764088,114.74497,122,WASHING  POWDER-NP,WASHING POWDER,WASHING POWDER,UNILEVER NEPAL LTD-NEPAL,WHEEL,WHEEL ACTIVE,WHEEL ACTIVE-2IN1 CLEAN & FRESH PPH 180 GM,PLPCH,180.000 GM,,,180.0,GM,20.0
2023-02-08,202302,3,2110115919,21101031891,1675749507754,99764849,126,KODE PRODUCTS CO,SAMRATT PAN MASALA,SAMRATT PAN MASALA PLAST\ 3.6\GM,5.0,PLAST,3.6:GM,New SKU,1675749507754-kode products co-samratt pan masala#3.png,RECODING,5,1,99764849,76.9346,126,PAAN MASALA,PAAN MASALA,PAAN MASALA,KODE PRODUCTS CO.-INDIA,SAMRATT,SAMRATT PAN MASALA,3.6G PAAN MASALA,PLAST,3.6G,REGULAR,,3.6,GM,5.0
2023-02-08,202302,3,2110115919,21101031891,1675749507754,99764849,126,KODE PRODUCTS CO,SAMRATT PAN MASALA,SAMRATT PAN MASALA PLAST\ 3.6\GM,5.0,PLAST,3.6:GM,New SKU,1675749507754-kode products co-samratt pan masala#3.png,RECODING,5,2,99762336,135.69586,126,PAAN MASALA,PAAN MASALA,PAAN MASALA,SHREE SHIVA SHAKTI PRODUCTS,PANPARAG,PANPARAG,3.5G PAAN MASALA,PLAST,3.5G,REGULAR,,3.5,,0.0
2023-02-08,202302,3,2110115919,21101031891,1675749507754,99764849,126,KODE PRODUCTS CO,SAMRATT PAN MASALA,SAMRATT PAN MASALA PLAST\ 3.6\GM,5.0,PLAST,3.6:GM,New SKU,1675749507754-kode products co-samratt pan masala#3.png,RECODING,5,3,99762212,136.11731,126,PAAN MASALA,PAAN MASALA,PAAN MASALA,SHREE SHIVA SHAKTI PRODUCTS,PANPARAG,PANPARAG,2G PAAN MASALA,PLAST,2G,REGULAR,,2.0,,0.0
2023-02-09,202302,3,3110103280,31101030548,1675841279419,99764847,124,GOLDEN TOBACCO INDUSTRIES PVT LTD NEPAL ,TWENTY 20 ,TWENTY 20 GUTKHA PPH 2.5GM,5.0,PPH,2.5GM,,1675841279419-golden tobacco industries pvt ltd nepal -twenty 20 #3.png,RECODING,5,1,99764847,113.47249,124,GUTKA,GUTKA,GUTKA,GOLDEN TOBACCO INDUSTRIES LTD,TWENTY 20,TWENTY 20,2.5G GUTKA,PLAST,2.5G,REGULAR,,2.5,GM,5.0
2023-02-09,202302,3,3110103280,31101030548,1675841279419,99764847,124,GOLDEN TOBACCO INDUSTRIES PVT LTD NEPAL ,TWENTY 20 ,TWENTY 20 GUTKHA PPH 2.5GM,5.0,PPH,2.5GM,,1675841279419-golden tobacco industries pvt ltd nepal -twenty 20 #3.png,RECODING,5,2,99765184,148.75006,125,KHAINI,KHAINI,KHAINI,PUJA TOBACCO PACKING INDUSTRIES,GOLDEN NEPAL,GOLDEN NEPAL,16G KHAINI,PLAST,16G,REGULAR,,16.0,GM,40.0
